Order_ID,Order_Number,Customer_ID,Employee_ID,Shipping_Method_ID,Order_Date,Total_Amount,Order_Status,Is_Active
7455,ORD007455,4716,8,1,2025-10-09,288448.83,Shipped,1
7456,ORD007456,1549,89,5,2025-09-27,98370.96,Delivered,1
7457,ORD007457,1908,52,4,2026-05-25,256670.21000000002,Pending,1
7458,ORD007458,4518,37,2,2025-11-23,206031.46,Shipped,1
7459,ORD007459,4936,13,5,2025-09-12,285210.27999999997,Processing,1
7460,ORD007460,1130,82,1,2026-01-10,324037.04000000004,Shipped,1
7461,ORD007461,1758,55,5,2026-07-01,115335.06,Shipped,1
7462,ORD007462,2072,41,1,2026-02-02,35620.2,Delivered,1
7463,ORD007463,4399,35,5,2026-07-06,2585.75,Pending,1
7464,ORD007464,3467,77,4,2025-10-30,200515.59,Shipped,1
7465,ORD007465,4446,42,1,2026-06-19,45844.17,Delivered,1
7466,ORD007466,2845,60,4,2025-09-26,526471.23,Processing,1
7467,ORD007467,4593,71,5,2025-08-24,175809.47999999998,Pending,1
7468,ORD007468,635,4,4,2025-10-11,124545.8,Pending,1
7469,ORD007469,352,57,2,2025-11-23,79887.70999999999,Shipped,1
7470,ORD007470,1288,90,5,2025-11-14,105389.63,Processing,1
7471,ORD007471,3798,67,3,2025-09-26,581233.52,Pending,1
7472,ORD007472,853,9,2,2025-08-29,195281.49,Shipped,1
7473,ORD007473,81,80,5,2026-05-22,28050.050000000003,Delivered,1
7474,ORD007474,2057,81,3,2026-02-27,40110.08,Shipped,1
7475,ORD007475,3635,4,5,2026-05-14,70031.32999999999,Delivered,1
7476,ORD007476,4238,80,4,2026-01-28,113988.42,Pending,1
7477,ORD007477,2224,65,1,2026-02-25,53708.83,Pending,1
7478,ORD007478,586,30,2,2025-11-22,403254.89999999997,Delivered,1
7479,ORD007479,2738,55,2,2025-11-01,103224.31,Processing,1
7480,ORD007480,50,51,1,2026-02-18,76229.5,Shipped,1
7481,ORD007481,870,2,1,2026-05-16,4715.09,Delivered,1
7482,ORD007482,2869,5,5,2026-01-01,50487.95,Pending,1
7483,ORD007483,3786,15,3,2026-04-26,170472.32,Pending,1
7484,ORD007484,2830,66,2,2025-12-03,81397.68,Delivered,1
7485,ORD007485,3709,66,4,2025-09-11,73263.4,Pending,1
7486,ORD007486,4014,23,5,2025-09-03,449542.67,Shipped,1
7487,ORD007487,2440,82,5,2025-12-09,639921.9299999999,Shipped,1
7488,ORD007488,2261,73,4,2025-10-31,31711.72,Processing,1
7489,ORD007489,1426,60,3,2025-09-12,19449.84,Pending,1
7490,ORD007490,2660,74,3,2026-06-13,32337.1,Processing,1
7491,ORD007491,3287,18,5,2026-03-16,2653.24,Processing,1
7492,ORD007492,3311,40,5,2026-02-23,41299.2,Pending,1
7493,ORD007493,2463,19,4,2026-05-10,163048.14,Delivered,1
7494,ORD007494,2129,16,2,2025-11-06,173315.64,Delivered,1
7495,ORD007495,1529,28,4,2025-09-23,40845.83,Shipped,1
7496,ORD007496,1702,68,5,2025-07-28,541945.48,Processing,1
7497,ORD007497,2095,83,2,2026-07-04,283763.12,Pending,1
7498,ORD007498,1078,59,2,2025-08-23,43391.56,Shipped,1
7499,ORD007499,2463,37,3,2026-05-30,234042.98000000004,Shipped,1
7500,ORD007500,2858,9,4,2025-09-23,30376.33,Pending,1
7501,ORD007501,2597,82,1,2026-05-26,183746.95,Delivered,1
7502,ORD007502,1296,28,5,2026-02-26,212559.78999999998,Processing,1
7503,ORD007503,4142,19,4,2026-04-12,73619.16,Pending,1
7504,ORD007504,2825,64,2,2026-05-15,168352.66,Delivered,1
7505,ORD007505,4580,61,4,2026-01-04,62461.17999999999,Pending,1
7506,ORD007506,835,46,1,2025-12-04,150702.28,Pending,1
7507,ORD007507,4514,48,2,2025-09-24,274209.46,Delivered,1
7508,ORD007508,3956,87,5,2025-12-19,14683.08,Delivered,1
7509,ORD007509,1347,41,5,2025-12-09,309941.67000000004,Processing,1
7510,ORD007510,4493,54,4,2026-04-05,323211.89,Delivered,1
7511,ORD007511,3073,17,2,2026-03-20,40039.9,Shipped,1
7512,ORD007512,1198,25,1,2025-08-04,117941.82,Pending,1
7513,ORD007513,1109,84,3,2025-07-22,190651.29,Shipped,1
7514,ORD007514,3161,43,4,2025-09-29,97321.85,Delivered,1
7515,ORD007515,3017,72,4,2025-12-29,325676.8,Shipped,1
7516,ORD007516,1070,22,4,2026-04-25,48071.02,Processing,1
7517,ORD007517,386,53,5,2025-12-19,12120.96,Processing,1
7518,ORD007518,473,35,1,2025-11-10,27532.8,Shipped,1
7519,ORD007519,1021,42,1,2025-09-11,197356.86,Delivered,1
7520,ORD007520,723,93,5,2026-03-30,345932.98,Processing,1
7521,ORD007521,3496,54,5,2025-08-23,168906.75,Shipped,1
7522,ORD007522,3490,14,2,2026-04-09,464394.87,Processing,1
7523,ORD007523,2154,18,4,2026-07-10,297456.92000000004,Shipped,1
7524,ORD007524,4473,88,3,2026-03-29,503635.06,Processing,1
7525,ORD007525,1691,29,4,2026-04-25,513317.87,Shipped,1
7526,ORD007526,1194,50,1,2026-06-15,159478.25,Pending,1
7527,ORD007527,3244,35,3,2026-03-31,340851.7,Shipped,1
7528,ORD007528,4577,67,1,2026-05-30,67200.3,Pending,1
7529,ORD007529,2258,35,5,2026-01-06,27089.07,Pending,1
7530,ORD007530,4024,13,1,2026-05-05,273036.15,Processing,1
7531,ORD007531,1797,83,5,2025-11-13,300276.77999999997,Processing,1
7532,ORD007532,2507,47,1,2025-11-22,495168.20999999996,Shipped,1
7533,ORD007533,3526,22,5,2026-06-28,275655.32,Processing,1
7534,ORD007534,429,91,4,2026-06-30,800668.67,Delivered,1
7535,ORD007535,4876,58,3,2026-06-24,183999.55,Delivered,1
7536,ORD007536,3158,11,5,2026-02-21,4178.74,Pending,1
7537,ORD007537,2231,77,4,2026-06-27,236541.29,Pending,1
7538,ORD007538,2531,39,1,2025-12-27,150002.93,Processing,1
7539,ORD007539,1826,32,5,2025-11-20,71625.9,Delivered,1
7540,ORD007540,4595,14,1,2026-04-13,218158.77000000002,Pending,1
7541,ORD007541,1582,41,2,2025-10-11,30804.65,Delivered,1
7542,ORD007542,958,66,5,2025-09-01,62247.72,Pending,1
7543,ORD007543,3243,81,3,2026-01-26,104946.65,Pending,1
7544,ORD007544,4864,38,3,2025-07-27,20852.13,Shipped,1
7545,ORD007545,2630,23,1,2026-03-13,426719.19,Shipped,1
7546,ORD007546,2554,3,4,2025-11-09,47509.57,Delivered,1
7547,ORD007547,2885,10,5,2026-05-07,168367.14,Processing,1
7548,ORD007548,578,56,1,2025-12-11,93447.69,Pending,1
7549,ORD007549,1966,54,4,2026-03-16,11774.2,Delivered,1
7550,ORD007550,3125,40,2,2026-01-29,217431.64,Delivered,1
7551,ORD007551,4748,15,1,2025-10-19,36459.1,Shipped,1
7552,ORD007552,3705,96,3,2026-04-15,146342.24,Shipped,1
7553,ORD007553,3060,29,4,2026-04-23,154084.03999999998,Delivered,1
7554,ORD007554,3536,2,3,2025-07-28,26398.14,Processing,1
7555,ORD007555,2690,68,2,2026-06-08,62529.32,Pending,1
7556,ORD007556,3411,13,2,2026-03-17,68266.68000000001,Delivered,1
7557,ORD007557,4852,31,3,2025-08-17,353207.77,Shipped,1
7558,ORD007558,1321,17,4,2025-11-03,104459.15,Pending,1
7559,ORD007559,182,36,2,2026-05-07,352840.12,Pending,1
7560,ORD007560,2277,53,5,2026-04-16,84512.84,Shipped,1
7561,ORD007561,3938,59,4,2026-03-05,92063.91,Processing,1
7562,ORD007562,3030,30,4,2026-02-01,240703.16,Delivered,1
7563,ORD007563,3726,80,2,2025-12-22,140459.56,Delivered,1
7564,ORD007564,4360,55,1,2025-10-28,63925.4,Pending,1
7565,ORD007565,1163,34,4,2025-08-24,214851.26,Shipped,1
7566,ORD007566,2182,61,1,2025-10-10,53570.18000000001,Processing,1
7567,ORD007567,2,31,5,2025-12-10,312427.2,Shipped,1
7568,ORD007568,1264,66,3,2026-03-11,56088.11,Pending,1
7569,ORD007569,4152,82,1,2025-11-05,120497.07,Pending,1
7570,ORD007570,750,80,3,2026-03-02,275793.09,Pending,1
7571,ORD007571,471,15,1,2026-07-08,556896.63,Delivered,1
7572,ORD007572,3996,49,2,2026-06-04,397229.87,Pending,1
7573,ORD007573,4542,63,5,2025-12-12,15214.44,Shipped,1
7574,ORD007574,2725,74,3,2025-08-29,399882.16,Processing,1
7575,ORD007575,2682,29,2,2025-09-05,362450.61000000004,Pending,1
7576,ORD007576,4970,89,3,2025-09-18,160206.69999999998,Pending,1
7577,ORD007577,4700,60,4,2025-11-28,98956.75,Pending,1
7578,ORD007578,3004,33,1,2026-03-07,125780.55,Shipped,1
7579,ORD007579,3842,66,2,2026-04-09,236377.68,Shipped,1
7580,ORD007580,424,28,5,2026-05-23,50245.86,Shipped,1
7581,ORD007581,4241,28,1,2026-04-03,25238.17,Delivered,1
7582,ORD007582,2793,15,1,2025-07-17,50471.77,Processing,1
7583,ORD007583,2393,91,2,2026-01-02,42072.36,Shipped,1
7584,ORD007584,3235,52,2,2026-04-03,10446.85,Processing,1
7585,ORD007585,4746,15,5,2026-02-12,194417.2,Delivered,1
7586,ORD007586,4999,71,4,2025-07-20,183087.59,Shipped,1
7587,ORD007587,4399,87,5,2026-04-22,4770.04,Processing,1
7588,ORD007588,1679,94,1,2026-01-28,18304.66,Shipped,1
7589,ORD007589,1491,92,3,2026-02-12,125473.15,Shipped,1
7590,ORD007590,798,94,4,2026-03-24,126917.73000000001,Delivered,1
7591,ORD007591,4861,2,1,2025-12-13,182347.24,Processing,1
7592,ORD007592,4184,37,5,2025-08-27,496352.66,Shipped,1
7593,ORD007593,1597,41,5,2026-01-12,204444.56,Processing,1
7594,ORD007594,4769,83,2,2025-10-25,123553.37,Shipped,1
7595,ORD007595,851,40,5,2025-11-27,18296.31,Pending,1
7596,ORD007596,2087,53,1,2025-11-11,102257.16,Pending,1
7597,ORD007597,480,41,4,2025-07-26,84380.59,Shipped,1
7598,ORD007598,2348,78,4,2025-11-29,22403.68,Processing,1
7599,ORD007599,1710,81,1,2026-02-28,281662.38,Shipped,1
7600,ORD007600,2202,1,4,2026-01-03,94899.62,Shipped,1
7601,ORD007601,3560,20,3,2025-09-20,84129.55,Delivered,1
7602,ORD007602,1365,84,2,2025-09-03,875919.0599999999,Delivered,1
7603,ORD007603,1451,62,4,2026-07-02,110791.69999999998,Pending,1
7604,ORD007604,1589,32,2,2026-05-17,267739.39,Processing,1
7605,ORD007605,2818,48,1,2025-08-15,152635.3,Processing,1
7606,ORD007606,2828,54,5,2026-03-03,96391.21,Pending,1
7607,ORD007607,8,79,3,2025-09-03,337853.98,Pending,1
7608,ORD007608,4494,19,1,2025-08-10,698094.03,Pending,1
7609,ORD007609,1805,68,4,2026-04-20,98800.8,Shipped,1
7610,ORD007610,2701,6,4,2026-03-27,10768.05,Pending,1
7611,ORD007611,1229,93,4,2025-08-19,79407.44,Delivered,1
7612,ORD007612,407,47,3,2026-04-14,546791.15,Processing,1
7613,ORD007613,3741,44,1,2026-03-20,43795.6,Delivered,1
7614,ORD007614,1183,21,4,2026-04-11,37008.02,Shipped,1
7615,ORD007615,3079,34,1,2025-12-10,20570.96,Processing,1
7616,ORD007616,1033,62,3,2026-07-05,112262.45,Delivered,1
7617,ORD007617,4672,56,4,2026-01-05,327176.11,Shipped,1
7618,ORD007618,3929,30,1,2025-12-21,147917.5,Delivered,1
7619,ORD007619,4693,98,1,2025-09-27,130782.04999999999,Pending,1
7620,ORD007620,1074,82,2,2025-11-03,109194.39,Processing,1
7621,ORD007621,1801,75,3,2026-01-19,156096.52,Processing,1
7622,ORD007622,1109,32,3,2026-01-28,248341.94999999998,Processing,1
7623,ORD007623,2052,29,3,2026-07-11,332035.59,Shipped,1
7624,ORD007624,2744,53,3,2026-06-05,96356.61,Processing,1
7625,ORD007625,2418,43,5,2026-05-01,401718.42,Delivered,1
7626,ORD007626,4820,68,2,2026-05-11,6170.52,Pending,1
7627,ORD007627,172,18,3,2026-05-30,154189.47,Shipped,1
7628,ORD007628,3561,11,5,2026-05-01,395139.76,Processing,1
7629,ORD007629,794,64,2,2025-08-12,162798.71999999997,Pending,1
7630,ORD007630,608,33,1,2025-12-21,320606.81,Processing,1
7631,ORD007631,1162,29,2,2026-02-15,182052.87,Delivered,1
7632,ORD007632,3424,82,1,2025-12-11,10768.05,Processing,1
7633,ORD007633,1546,81,1,2026-03-27,123952.29,Processing,1
7634,ORD007634,3939,44,1,2026-07-02,380487.45,Shipped,1
7635,ORD007635,1516,26,5,2026-06-18,88997.52,Pending,1
7636,ORD007636,1736,95,4,2026-01-26,255086.4,Shipped,1
7637,ORD007637,4354,56,2,2025-09-12,565341.13,Shipped,1
7638,ORD007638,1823,73,3,2025-11-07,422974.01,Processing,1
7639,ORD007639,1723,10,4,2025-08-16,356205.58999999997,Processing,1
7640,ORD007640,311,62,4,2026-04-19,153144.95,Pending,1
7641,ORD007641,4740,73,3,2025-09-06,604770.15,Shipped,1
7642,ORD007642,2434,72,1,2026-03-13,57802.81,Pending,1
7643,ORD007643,4744,62,5,2025-10-16,324922.91,Delivered,1
7644,ORD007644,4360,5,5,2026-05-20,160171.35,Delivered,1
7645,ORD007645,1889,67,3,2025-09-14,102011.56,Delivered,1
7646,ORD007646,3012,99,5,2025-11-05,185395.3,Delivered,1
7647,ORD007647,3128,98,4,2026-06-14,183878.51,Pending,1
7648,ORD007648,4083,21,2,2026-01-01,351513.38,Pending,1
7649,ORD007649,397,42,5,2026-01-02,477414.19,Delivered,1
7650,ORD007650,1629,12,5,2026-03-02,79482.67,Pending,1
7651,ORD007651,3280,6,3,2025-07-17,1525.48,Pending,1
7652,ORD007652,1063,94,1,2026-01-07,7474.64,Delivered,1
7653,ORD007653,561,41,3,2025-11-16,452847.4,Delivered,1
7654,ORD007654,435,56,3,2025-07-20,266024.45,Delivered,1
7655,ORD007655,2361,37,4,2026-05-29,287574.58,Processing,1
7656,ORD007656,4946,30,1,2025-12-21,115612.07,Pending,1
7657,ORD007657,31,39,2,2026-05-17,320707.70999999996,Delivered,1
7658,ORD007658,2849,32,2,2026-07-02,17337.92,Delivered,1
7659,ORD007659,2882,63,1,2026-05-14,260896.09,Processing,1
7660,ORD007660,1789,26,3,2026-05-20,157982.69,Processing,1
7661,ORD007661,2768,98,2,2026-04-11,268913.63,Pending,1
7662,ORD007662,4381,89,2,2026-03-10,69209.01000000001,Shipped,1
7663,ORD007663,3648,100,4,2026-05-03,31080.11,Pending,1
7664,ORD007664,3644,63,5,2026-04-25,236508.19,Processing,1
7665,ORD007665,3653,32,5,2025-08-20,415962.17000000004,Processing,1
7666,ORD007666,1922,27,5,2026-04-19,338585.20999999996,Shipped,1
7667,ORD007667,1866,19,3,2026-06-17,418087.52,Pending,1
7668,ORD007668,684,78,3,2025-11-22,55144.240000000005,Pending,1
7669,ORD007669,279,19,5,2025-11-13,172157.68,Pending,1
7670,ORD007670,4527,25,5,2025-10-30,59728.02,Pending,1
7671,ORD007671,1994,63,4,2026-03-17,112330.24,Shipped,1
7672,ORD007672,4107,43,3,2025-11-20,413369.44,Delivered,1
7673,ORD007673,3532,4,3,2026-03-20,134525.23,Shipped,1
7674,ORD007674,2404,34,4,2025-08-13,179231.88,Processing,1
7675,ORD007675,4703,33,5,2026-02-15,67420.05,Shipped,1
7676,ORD007676,1058,51,5,2025-08-04,643911.3400000001,Shipped,1
7677,ORD007677,2626,80,3,2025-08-14,43366.8,Processing,1
7678,ORD007678,607,33,1,2026-04-20,766322.9199999999,Shipped,1
7679,ORD007679,4477,66,3,2025-08-08,197373.62,Delivered,1
7680,ORD007680,263,37,3,2026-05-04,92782.12,Delivered,1
7681,ORD007681,2985,8,4,2026-02-17,362203.02,Delivered,1
7682,ORD007682,1366,77,4,2026-04-28,533611.67,Shipped,1
7683,ORD007683,305,20,3,2026-06-13,19655.43,Delivered,1
7684,ORD007684,3297,76,3,2026-01-18,274179.32,Processing,1
7685,ORD007685,799,61,1,2026-02-06,480022.32,Pending,1
7686,ORD007686,4703,21,5,2026-04-06,12842.25,Delivered,1
7687,ORD007687,3482,24,3,2026-04-04,264386.24,Pending,1
7688,ORD007688,755,82,4,2026-02-18,133512.58000000002,Shipped,1
7689,ORD007689,3468,75,5,2025-12-03,222240.51,Processing,1
7690,ORD007690,261,55,4,2025-12-27,432060.55,Delivered,1
7691,ORD007691,3940,63,1,2025-11-11,7355.08,Shipped,1
7692,ORD007692,3581,54,3,2026-02-15,75280.88,Shipped,1
7693,ORD007693,876,62,5,2025-08-26,458057.52,Shipped,1
7694,ORD007694,4080,84,5,2025-08-27,28852.39,Pending,1
7695,ORD007695,1326,40,3,2025-07-14,419347.75,Delivered,1
7696,ORD007696,3405,31,3,2025-09-16,128916.42,Shipped,1
7697,ORD007697,665,33,4,2026-01-07,178667.75,Pending,1
7698,ORD007698,2915,18,3,2026-01-09,217096.35,Pending,1
7699,ORD007699,2617,68,3,2025-10-25,49609.95,Processing,1
7700,ORD007700,1657,24,4,2026-04-11,632397.43,Shipped,1
7701,ORD007701,4348,13,5,2026-03-19,273125.41000000003,Delivered,1
7702,ORD007702,3086,90,4,2026-05-29,264249.69,Processing,1
7703,ORD007703,202,100,4,2025-12-03,589424.35,Delivered,1
7704,ORD007704,430,28,1,2026-01-15,149279.82,Processing,1
7705,ORD007705,3130,57,3,2025-08-30,23746.8,Shipped,1
7706,ORD007706,4162,58,4,2026-05-27,333209.05000000005,Pending,1
7707,ORD007707,3058,27,3,2025-11-19,184134.56,Processing,1
7708,ORD007708,4204,90,1,2026-02-08,53567.51,Processing,1
7709,ORD007709,1752,93,5,2025-11-21,145158.64,Pending,1
7710,ORD007710,4841,87,4,2026-04-23,442562.0,Shipped,1
7711,ORD007711,1267,47,5,2025-07-28,229625.16,Processing,1
7712,ORD007712,4114,7,4,2026-06-15,21845.76,Delivered,1
7713,ORD007713,482,71,1,2026-05-03,276152.02999999997,Delivered,1
7714,ORD007714,171,29,2,2025-07-24,376274.91000000003,Pending,1
7715,ORD007715,2533,49,3,2026-01-31,106371.24,Processing,1
7716,ORD007716,1368,16,5,2025-10-25,50965.5,Pending,1
7717,ORD007717,3952,91,5,2025-08-15,581175.77,Delivered,1
7718,ORD007718,3534,62,1,2026-04-02,342351.47000000003,Processing,1
7719,ORD007719,1530,67,5,2026-03-08,261448.43000000002,Pending,1
7720,ORD007720,1045,23,2,2025-08-15,167461.56,Shipped,1
7721,ORD007721,3586,93,2,2025-09-06,44720.04,Shipped,1
7722,ORD007722,204,84,2,2026-05-29,173635.11000000002,Delivered,1
7723,ORD007723,621,73,4,2026-06-03,137294.02000000002,Shipped,1
7724,ORD007724,2708,37,4,2026-02-18,87979.01000000001,Pending,1
7725,ORD007725,4056,56,1,2025-07-25,18265.4,Pending,1
7726,ORD007726,2812,82,1,2026-02-07,536253.6599999999,Delivered,1
7727,ORD007727,4829,35,1,2026-03-27,110119.73999999999,Delivered,1
7728,ORD007728,4775,75,2,2025-10-04,84663.24,Processing,1
7729,ORD007729,2546,30,5,2026-04-24,320657.6,Pending,1
7730,ORD007730,2764,67,5,2026-02-21,118397.42,Delivered,1
7731,ORD007731,1251,25,1,2025-08-24,205311.18,Delivered,1
7732,ORD007732,2796,62,1,2025-07-21,45990.7,Processing,1
7733,ORD007733,639,50,4,2026-01-27,395381.02,Pending,1
7734,ORD007734,1734,78,5,2025-08-02,93881.84,Pending,1
7735,ORD007735,1883,59,1,2025-09-17,14509.22,Processing,1
7736,ORD007736,1697,54,1,2025-08-20,30213.19,Shipped,1
7737,ORD007737,154,1,1,2026-05-21,1213.71,Pending,1
7738,ORD007738,1915,46,1,2025-08-26,28357.98,Delivered,1
7739,ORD007739,3513,86,2,2025-08-06,409070.08,Delivered,1
7740,ORD007740,691,3,3,2026-01-10,237800.33000000002,Delivered,1
7741,ORD007741,4792,70,1,2025-12-18,47168.23,Shipped,1
7742,ORD007742,2028,88,4,2025-09-23,116929.95999999999,Pending,1
7743,ORD007743,664,11,5,2026-04-27,34216.0,Processing,1
7744,ORD007744,225,30,5,2025-12-28,54873.63,Shipped,1
7745,ORD007745,2609,32,5,2025-12-16,493400.18,Pending,1
7746,ORD007746,4639,36,5,2025-10-27,362337.55,Pending,1
7747,ORD007747,1999,53,2,2026-02-18,176313.23,Shipped,1
7748,ORD007748,1129,22,2,2026-01-17,129701.76,Shipped,1
7749,ORD007749,3891,44,2,2025-08-01,184082.3,Delivered,1
7750,ORD007750,2693,53,5,2025-08-30,27250.03,Processing,1
7751,ORD007751,4289,49,2,2026-03-19,232652.41999999998,Processing,1
7752,ORD007752,4814,88,5,2026-01-19,356188.54000000004,Shipped,1
7753,ORD007753,1177,95,2,2026-02-19,7180.92,Pending,1
7754,ORD007754,2509,9,5,2026-06-20,304201.51,Processing,1
7755,ORD007755,433,83,3,2026-05-14,50273.11,Delivered,1
7756,ORD007756,2556,42,3,2025-11-12,64905.350000000006,Processing,1
7757,ORD007757,4605,49,2,2025-10-11,543748.3200000001,Delivered,1
7758,ORD007758,2848,20,2,2026-04-27,160073.37,Pending,1
7759,ORD007759,2992,71,1,2026-04-04,336528.25,Processing,1
7760,ORD007760,4570,86,2,2026-06-21,14739.0,Pending,1
7761,ORD007761,1633,72,3,2026-05-22,77311.18000000001,Pending,1
7762,ORD007762,3278,6,1,2026-02-10,382440.0,Shipped,1
7763,ORD007763,2779,85,2,2025-11-16,78081.39,Pending,1
7764,ORD007764,4469,38,4,2026-05-16,116592.54000000001,Delivered,1
7765,ORD007765,4258,90,2,2025-11-10,488837.98,Shipped,1
7766,ORD007766,720,75,2,2026-06-27,54121.14,Delivered,1
7767,ORD007767,881,6,3,2026-05-25,312927.78,Delivered,1
7768,ORD007768,2921,22,3,2026-03-18,113366.25,Shipped,1
7769,ORD007769,581,51,5,2025-08-30,551052.71,Pending,1
7770,ORD007770,4448,28,2,2025-08-30,122267.23000000001,Pending,1
7771,ORD007771,921,89,1,2026-01-25,477565.83,Pending,1
7772,ORD007772,3097,74,1,2026-05-24,179726.13,Delivered,1
7773,ORD007773,544,73,5,2026-03-19,3737.32,Pending,1
7774,ORD007774,638,80,5,2025-09-15,206464.13,Delivered,1
7775,ORD007775,1441,78,5,2025-11-23,131318.9,Pending,1
7776,ORD007776,2451,95,4,2025-07-16,205229.72,Delivered,1
7777,ORD007777,3476,98,1,2026-06-01,440831.25,Pending,1
7778,ORD007778,688,48,4,2025-12-31,9084.15,Delivered,1
7779,ORD007779,3250,47,3,2026-05-14,147195.55,Pending,1
7780,ORD007780,4153,24,3,2025-09-05,21344.06,Processing,1
7781,ORD007781,4296,71,3,2025-07-20,3755.82,Processing,1
7782,ORD007782,3855,13,4,2025-10-12,266360.28,Processing,1
7783,ORD007783,1013,4,3,2026-01-26,143322.41,Pending,1
7784,ORD007784,3879,54,5,2025-12-05,32031.92,Processing,1
7785,ORD007785,2943,97,4,2025-11-04,11080.24,Delivered,1
7786,ORD007786,4200,65,3,2026-02-09,27623.61,Delivered,1
7787,ORD007787,3524,69,2,2025-11-28,130861.35999999999,Processing,1
7788,ORD007788,4073,91,3,2025-12-17,341790.45,Pending,1
7789,ORD007789,2873,34,2,2025-10-23,368391.73000000004,Shipped,1
7790,ORD007790,9,23,4,2026-03-12,43866.54,Delivered,1
7791,ORD007791,4555,18,5,2025-12-25,454263.49,Pending,1
7792,ORD007792,2377,74,3,2026-02-27,345173.81,Pending,1
7793,ORD007793,2344,65,4,2026-01-25,139258.0,Shipped,1
7794,ORD007794,35,48,3,2025-10-19,295358.56,Processing,1
7795,ORD007795,547,1,2,2025-07-27,290866.19999999995,Pending,1
7796,ORD007796,337,41,3,2026-02-03,44602.28,Pending,1
7797,ORD007797,1648,26,3,2026-06-21,158457.61,Pending,1
7798,ORD007798,557,29,2,2026-02-07,174986.93000000002,Pending,1
7799,ORD007799,1265,81,3,2025-10-06,272425.22,Processing,1
7800,ORD007800,2991,10,5,2026-03-19,558046.6699999999,Shipped,1
7801,ORD007801,4102,63,4,2025-08-03,203775.02000000002,Shipped,1
7802,ORD007802,4248,14,3,2026-06-20,200393.77000000002,Shipped,1
7803,ORD007803,3834,64,1,2026-04-06,367461.44,Shipped,1
7804,ORD007804,2165,89,5,2026-04-12,35018.4,Processing,1
7805,ORD007805,755,90,5,2025-09-17,20713.72,Delivered,1
7806,ORD007806,4900,86,1,2026-03-08,90348.75,Pending,1
7807,ORD007807,4326,69,3,2025-10-29,68941.04999999999,Delivered,1
7808,ORD007808,881,68,3,2025-11-12,174217.81,Pending,1
7809,ORD007809,3004,85,4,2026-01-31,213820.13,Processing,1
7810,ORD007810,2229,93,4,2025-11-01,3783.36,Processing,1
7811,ORD007811,841,77,1,2025-09-23,216651.01,Shipped,1
7812,ORD007812,791,6,1,2026-01-06,418331.73000000004,Delivered,1
7813,ORD007813,1476,32,3,2025-07-14,231564.23,Processing,1
7814,ORD007814,4839,9,2,2026-05-14,317324.77999999997,Delivered,1
7815,ORD007815,4059,28,2,2026-02-05,76728.93000000001,Delivered,1
7816,ORD007816,2752,40,1,2026-05-20,172006.06,Processing,1
