Shipment_ID,Shipment_Number,Order_ID,Warehouse_ID,Shipment_Date,Expected_Delivery_Date,Actual_Delivery_Date,Shipment_Status,Tracking_Number
5358,SHP005358,5358,2,2026-02-26,2026-02-27,2026-02-27,Delivered,TRK00005358
5359,SHP005359,5359,4,2026-01-08,2026-01-15,,Pending,TRK00005359
5360,SHP005360,5360,3,2025-11-22,2025-11-29,,In Transit,TRK00005360
5361,SHP005361,5361,3,2026-03-23,2026-03-28,,In Transit,TRK00005361
5362,SHP005362,5362,3,2025-08-14,2025-08-16,,In Transit,TRK00005362
5363,SHP005363,5363,3,2025-12-23,2025-12-30,2026-01-01,Delivered,TRK00005363
5364,SHP005364,5364,2,2025-10-18,2025-10-20,2025-10-19,Delivered,TRK00005364
5365,SHP005365,5365,1,2025-11-21,2025-11-26,,In Transit,TRK00005365
5366,SHP005366,5366,3,2026-05-29,2026-05-30,,Pending,TRK00005366
5367,SHP005367,5367,1,2025-09-13,2025-09-15,,In Transit,TRK00005367
5368,SHP005368,5368,1,2025-10-10,2025-10-10,,Pending,TRK00005368
5369,SHP005369,5369,4,2025-08-02,2025-08-04,,Pending,TRK00005369
5370,SHP005370,5370,5,2026-05-24,2026-05-25,,Pending,TRK00005370
5371,SHP005371,5371,4,2026-03-16,2026-03-16,,Pending,TRK00005371
5372,SHP005372,5372,1,2026-01-01,2026-01-08,2026-01-11,Delivered,TRK00005372
5373,SHP005373,5373,5,2026-06-29,2026-06-30,2026-07-02,Delivered,TRK00005373
5374,SHP005374,5374,5,2025-12-26,2025-12-27,,Pending,TRK00005374
5375,SHP005375,5375,1,2026-06-26,2026-06-27,,In Transit,TRK00005375
5376,SHP005376,5376,5,2025-07-29,2025-07-29,2025-07-30,Delivered,TRK00005376
5377,SHP005377,5377,4,2025-10-06,2025-10-13,,In Transit,TRK00005377
5378,SHP005378,5378,1,2026-05-26,2026-05-27,,Pending,TRK00005378
5379,SHP005379,5379,1,2026-03-13,2026-03-18,,In Transit,TRK00005379
5380,SHP005380,5380,1,2026-04-17,2026-04-19,,In Transit,TRK00005380
5381,SHP005381,5381,4,2026-03-03,2026-03-10,,Pending,TRK00005381
5382,SHP005382,5382,5,2025-12-02,2025-12-03,,In Transit,TRK00005382
5383,SHP005383,5383,4,2026-06-05,2026-06-07,,In Transit,TRK00005383
5384,SHP005384,5384,5,2025-12-30,2026-01-01,,Pending,TRK00005384
5385,SHP005385,5385,4,2026-03-28,2026-03-29,,Pending,TRK00005385
5386,SHP005386,5386,5,2025-12-10,2025-12-10,2025-12-14,Delivered,TRK00005386
5387,SHP005387,5387,3,2026-01-09,2026-01-10,2026-01-13,Delivered,TRK00005387
5388,SHP005388,5388,1,2025-10-17,2025-10-24,2025-10-27,Delivered,TRK00005388
5389,SHP005389,5389,4,2025-10-25,2025-11-01,,In Transit,TRK00005389
5390,SHP005390,5390,1,2026-02-01,2026-02-06,,In Transit,TRK00005390
5391,SHP005391,5391,3,2026-01-12,2026-01-13,,Pending,TRK00005391
5392,SHP005392,5392,1,2026-03-09,2026-03-14,,Pending,TRK00005392
5393,SHP005393,5393,3,2025-11-16,2025-11-21,,In Transit,TRK00005393
5394,SHP005394,5394,4,2026-04-18,2026-04-18,,In Transit,TRK00005394
5395,SHP005395,5395,1,2025-10-03,2025-10-04,,Pending,TRK00005395
5396,SHP005396,5396,1,2025-09-15,2025-09-16,,Pending,TRK00005396
5397,SHP005397,5397,2,2025-11-14,2025-11-16,2025-11-17,Delivered,TRK00005397
5398,SHP005398,5398,3,2026-03-23,2026-03-30,,Pending,TRK00005398
5399,SHP005399,5399,2,2026-07-14,2026-07-14,,Pending,TRK00005399
5400,SHP005400,5400,2,2026-05-18,2026-05-19,,Pending,TRK00005400
5401,SHP005401,5401,5,2026-05-10,2026-05-15,,In Transit,TRK00005401
5402,SHP005402,5402,1,2025-08-07,2025-08-12,2025-08-14,Delivered,TRK00005402
5403,SHP005403,5403,5,2025-12-13,2025-12-18,2025-12-20,Delivered,TRK00005403
5404,SHP005404,5404,5,2026-01-25,2026-02-01,,In Transit,TRK00005404
5405,SHP005405,5405,3,2025-12-22,2025-12-27,2025-12-31,Delivered,TRK00005405
5406,SHP005406,5406,2,2025-10-21,2025-10-26,,Pending,TRK00005406
5407,SHP005407,5407,5,2026-01-27,2026-01-28,,Pending,TRK00005407
5408,SHP005408,5408,3,2026-01-03,2026-01-08,2026-01-09,Delivered,TRK00005408
5409,SHP005409,5409,2,2025-12-27,2025-12-29,2025-12-28,Delivered,TRK00005409
5410,SHP005410,5410,2,2025-07-22,2025-07-27,,Pending,TRK00005410
5411,SHP005411,5411,4,2025-11-03,2025-11-03,,In Transit,TRK00005411
5412,SHP005412,5412,3,2025-11-11,2025-11-11,,Pending,TRK00005412
5413,SHP005413,5413,3,2025-10-21,2025-10-28,,Pending,TRK00005413
5414,SHP005414,5414,3,2026-03-19,2026-03-21,,Pending,TRK00005414
5415,SHP005415,5415,3,2026-07-06,2026-07-06,,Pending,TRK00005415
5416,SHP005416,5416,2,2026-05-22,2026-05-22,,Pending,TRK00005416
5417,SHP005417,5417,4,2026-01-21,2026-01-28,,In Transit,TRK00005417
5418,SHP005418,5418,2,2025-07-30,2025-08-04,,In Transit,TRK00005418
5419,SHP005419,5419,3,2025-10-09,2025-10-11,,Pending,TRK00005419
5420,SHP005420,5420,4,2025-11-16,2025-11-16,,In Transit,TRK00005420
5421,SHP005421,5421,3,2026-01-06,2026-01-13,,In Transit,TRK00005421
5422,SHP005422,5422,5,2026-02-04,2026-02-09,,Pending,TRK00005422
5423,SHP005423,5423,3,2026-04-23,2026-04-25,2026-04-27,Delivered,TRK00005423
5424,SHP005424,5424,5,2025-11-22,2025-11-24,,In Transit,TRK00005424
5425,SHP005425,5425,2,2025-11-01,2025-11-08,,Pending,TRK00005425
5426,SHP005426,5426,5,2025-12-01,2025-12-08,,Pending,TRK00005426
5427,SHP005427,5427,5,2025-09-16,2025-09-18,,Pending,TRK00005427
5428,SHP005428,5428,2,2025-09-21,2025-09-21,,Pending,TRK00005428
5429,SHP005429,5429,1,2026-02-23,2026-02-28,,Pending,TRK00005429
5430,SHP005430,5430,1,2025-10-19,2025-10-26,2025-10-26,Delivered,TRK00005430
5431,SHP005431,5431,4,2025-10-18,2025-10-23,,In Transit,TRK00005431
5432,SHP005432,5432,2,2025-11-02,2025-11-09,2025-11-11,Delivered,TRK00005432
5433,SHP005433,5433,5,2025-09-21,2025-09-22,2025-09-24,Delivered,TRK00005433
5434,SHP005434,5434,4,2025-07-15,2025-07-16,,Pending,TRK00005434
5435,SHP005435,5435,5,2026-04-28,2026-04-29,2026-04-30,Delivered,TRK00005435
5436,SHP005436,5436,2,2026-06-16,2026-06-18,2026-06-18,Delivered,TRK00005436
5437,SHP005437,5437,1,2025-10-20,2025-10-22,,Pending,TRK00005437
5438,SHP005438,5438,2,2026-02-05,2026-02-07,,In Transit,TRK00005438
5439,SHP005439,5439,1,2025-10-06,2025-10-07,,In Transit,TRK00005439
5440,SHP005440,5440,1,2025-12-29,2025-12-29,,In Transit,TRK00005440
5441,SHP005441,5441,3,2025-09-11,2025-09-12,,In Transit,TRK00005441
5442,SHP005442,5442,1,2026-03-07,2026-03-08,,In Transit,TRK00005442
5443,SHP005443,5443,5,2025-10-10,2025-10-17,,In Transit,TRK00005443
5444,SHP005444,5444,5,2026-01-15,2026-01-16,2026-01-19,Delivered,TRK00005444
5445,SHP005445,5445,5,2025-08-07,2025-08-14,,Pending,TRK00005445
5446,SHP005446,5446,4,2025-10-14,2025-10-15,,In Transit,TRK00005446
5447,SHP005447,5447,5,2025-09-30,2025-10-05,,Pending,TRK00005447
5448,SHP005448,5448,1,2026-05-15,2026-05-16,,Pending,TRK00005448
5449,SHP005449,5449,4,2026-05-25,2026-05-27,,Pending,TRK00005449
5450,SHP005450,5450,5,2026-04-24,2026-04-24,,Pending,TRK00005450
5451,SHP005451,5451,1,2025-11-30,2025-12-07,,In Transit,TRK00005451
5452,SHP005452,5452,5,2026-06-23,2026-06-25,,Pending,TRK00005452
5453,SHP005453,5453,3,2025-09-29,2025-10-01,,Pending,TRK00005453
5454,SHP005454,5454,5,2026-04-12,2026-04-12,2026-04-14,Delivered,TRK00005454
5455,SHP005455,5455,4,2026-01-23,2026-01-28,,Pending,TRK00005455
5456,SHP005456,5456,5,2026-01-25,2026-01-27,,In Transit,TRK00005456
5457,SHP005457,5457,5,2025-12-31,2025-12-31,,Pending,TRK00005457
5458,SHP005458,5458,5,2026-06-15,2026-06-15,2026-06-17,Delivered,TRK00005458
5459,SHP005459,5459,5,2025-12-14,2025-12-15,2025-12-17,Delivered,TRK00005459
5460,SHP005460,5460,4,2026-06-16,2026-06-21,,In Transit,TRK00005460
5461,SHP005461,5461,1,2026-05-16,2026-05-23,,Pending,TRK00005461
5462,SHP005462,5462,5,2026-04-10,2026-04-12,,Pending,TRK00005462
5463,SHP005463,5463,4,2025-08-23,2025-08-24,2025-08-28,Delivered,TRK00005463
5464,SHP005464,5464,3,2026-04-15,2026-04-15,,Pending,TRK00005464
5465,SHP005465,5465,3,2026-02-04,2026-02-05,2026-02-05,Delivered,TRK00005465
5466,SHP005466,5466,3,2026-04-10,2026-04-11,,Pending,TRK00005466
5467,SHP005467,5467,2,2026-03-31,2026-03-31,,In Transit,TRK00005467
5468,SHP005468,5468,2,2025-09-10,2025-09-11,,In Transit,TRK00005468
5469,SHP005469,5469,3,2026-05-01,2026-05-02,2026-05-04,Delivered,TRK00005469
5470,SHP005470,5470,2,2026-05-20,2026-05-20,,Pending,TRK00005470
5471,SHP005471,5471,2,2026-06-17,2026-06-19,,In Transit,TRK00005471
5472,SHP005472,5472,3,2025-10-13,2025-10-14,,Pending,TRK00005472
5473,SHP005473,5473,2,2025-11-25,2025-12-02,2025-12-03,Delivered,TRK00005473
5474,SHP005474,5474,3,2026-02-28,2026-03-02,2026-03-05,Delivered,TRK00005474
5475,SHP005475,5475,1,2026-02-01,2026-02-01,,Pending,TRK00005475
5476,SHP005476,5476,5,2026-03-28,2026-03-30,,In Transit,TRK00005476
5477,SHP005477,5477,3,2026-02-05,2026-02-05,,In Transit,TRK00005477
5478,SHP005478,5478,4,2025-10-16,2025-10-21,2025-10-22,Delivered,TRK00005478
5479,SHP005479,5479,4,2025-07-31,2025-08-07,2025-08-06,Delivered,TRK00005479
5480,SHP005480,5480,5,2026-04-15,2026-04-15,2026-04-19,Delivered,TRK00005480
5481,SHP005481,5481,1,2026-04-20,2026-04-21,,Pending,TRK00005481
5482,SHP005482,5482,4,2026-04-28,2026-05-03,,Pending,TRK00005482
5483,SHP005483,5483,2,2026-02-19,2026-02-21,,In Transit,TRK00005483
5484,SHP005484,5484,5,2026-05-04,2026-05-05,2026-05-04,Delivered,TRK00005484
5485,SHP005485,5485,2,2025-12-17,2025-12-22,,In Transit,TRK00005485
5486,SHP005486,5486,5,2026-04-10,2026-04-15,2026-04-18,Delivered,TRK00005486
5487,SHP005487,5487,5,2026-05-18,2026-05-19,,Pending,TRK00005487
5488,SHP005488,5488,5,2025-12-30,2026-01-04,,Pending,TRK00005488
5489,SHP005489,5489,2,2025-11-15,2025-11-22,,In Transit,TRK00005489
5490,SHP005490,5490,1,2025-12-13,2025-12-15,,In Transit,TRK00005490
5491,SHP005491,5491,3,2026-06-30,2026-07-02,,Pending,TRK00005491
5492,SHP005492,5492,1,2026-02-27,2026-03-06,,Pending,TRK00005492
5493,SHP005493,5493,3,2026-04-20,2026-04-27,,Pending,TRK00005493
5494,SHP005494,5494,5,2025-08-27,2025-08-29,2025-08-29,Delivered,TRK00005494
5495,SHP005495,5495,2,2025-12-14,2025-12-16,,In Transit,TRK00005495
5496,SHP005496,5496,3,2026-04-23,2026-04-23,,In Transit,TRK00005496
5497,SHP005497,5497,1,2026-07-11,2026-07-12,2026-07-13,Delivered,TRK00005497
5498,SHP005498,5498,5,2025-10-07,2025-10-14,2025-10-16,Delivered,TRK00005498
5499,SHP005499,5499,4,2026-04-05,2026-04-12,2026-04-11,Delivered,TRK00005499
5500,SHP005500,5500,1,2025-10-07,2025-10-12,2025-10-11,Delivered,TRK00005500
5501,SHP005501,5501,4,2026-07-10,2026-07-17,2026-07-21,Delivered,TRK00005501
5502,SHP005502,5502,3,2025-07-23,2025-07-30,2025-07-29,Delivered,TRK00005502
5503,SHP005503,5503,4,2025-08-12,2025-08-12,2025-08-14,Delivered,TRK00005503
5504,SHP005504,5504,4,2026-01-17,2026-01-22,2026-01-21,Delivered,TRK00005504
5505,SHP005505,5505,3,2026-03-26,2026-04-02,,Pending,TRK00005505
5506,SHP005506,5506,1,2026-03-11,2026-03-18,,In Transit,TRK00005506
5507,SHP005507,5507,1,2026-04-11,2026-04-13,,Pending,TRK00005507
5508,SHP005508,5508,4,2025-08-07,2025-08-09,,Pending,TRK00005508
5509,SHP005509,5509,4,2025-08-07,2025-08-14,,Pending,TRK00005509
5510,SHP005510,5510,2,2025-09-13,2025-09-14,,Pending,TRK00005510
5511,SHP005511,5511,2,2026-03-18,2026-03-19,,In Transit,TRK00005511
5512,SHP005512,5512,4,2026-07-11,2026-07-16,2026-07-16,Delivered,TRK00005512
5513,SHP005513,5513,3,2026-04-23,2026-04-25,,In Transit,TRK00005513
5514,SHP005514,5514,1,2025-08-07,2025-08-08,,In Transit,TRK00005514
5515,SHP005515,5515,5,2026-03-03,2026-03-10,2026-03-14,Delivered,TRK00005515
5516,SHP005516,5516,5,2026-02-03,2026-02-08,,Pending,TRK00005516
5517,SHP005517,5517,5,2025-12-26,2026-01-02,,In Transit,TRK00005517
5518,SHP005518,5518,2,2026-06-24,2026-06-25,2026-06-28,Delivered,TRK00005518
5519,SHP005519,5519,1,2026-06-27,2026-06-28,,In Transit,TRK00005519
5520,SHP005520,5520,4,2026-06-18,2026-06-23,2026-06-25,Delivered,TRK00005520
5521,SHP005521,5521,3,2026-04-17,2026-04-24,,In Transit,TRK00005521
5522,SHP005522,5522,1,2026-02-28,2026-03-02,,In Transit,TRK00005522
5523,SHP005523,5523,3,2026-06-27,2026-07-04,,Pending,TRK00005523
5524,SHP005524,5524,1,2025-10-17,2025-10-18,,In Transit,TRK00005524
5525,SHP005525,5525,1,2026-06-17,2026-06-18,,Pending,TRK00005525
5526,SHP005526,5526,5,2026-06-17,2026-06-22,2026-06-23,Delivered,TRK00005526
5527,SHP005527,5527,2,2025-08-06,2025-08-08,,In Transit,TRK00005527
5528,SHP005528,5528,4,2025-09-27,2025-09-28,,Pending,TRK00005528
5529,SHP005529,5529,3,2026-01-31,2026-02-05,,Pending,TRK00005529
5530,SHP005530,5530,4,2026-05-09,2026-05-11,,Pending,TRK00005530
5531,SHP005531,5531,5,2025-11-21,2025-11-28,2025-12-02,Delivered,TRK00005531
5532,SHP005532,5532,3,2026-01-14,2026-01-21,,Pending,TRK00005532
5533,SHP005533,5533,2,2026-06-03,2026-06-04,,Pending,TRK00005533
5534,SHP005534,5534,5,2026-02-05,2026-02-06,,In Transit,TRK00005534
5535,SHP005535,5535,2,2025-09-11,2025-09-11,,In Transit,TRK00005535
5536,SHP005536,5536,3,2025-09-05,2025-09-05,,In Transit,TRK00005536
5537,SHP005537,5537,4,2026-02-27,2026-02-28,,Pending,TRK00005537
5538,SHP005538,5538,3,2025-08-23,2025-08-23,2025-08-26,Delivered,TRK00005538
5539,SHP005539,5539,1,2025-08-22,2025-08-24,,In Transit,TRK00005539
5540,SHP005540,5540,4,2026-01-09,2026-01-14,2026-01-18,Delivered,TRK00005540
5541,SHP005541,5541,3,2026-05-18,2026-05-18,2026-05-21,Delivered,TRK00005541
5542,SHP005542,5542,2,2026-06-23,2026-06-24,,In Transit,TRK00005542
5543,SHP005543,5543,4,2026-03-28,2026-03-29,,In Transit,TRK00005543
5544,SHP005544,5544,5,2025-11-28,2025-12-05,2025-12-08,Delivered,TRK00005544
5545,SHP005545,5545,4,2025-09-05,2025-09-12,,In Transit,TRK00005545
5546,SHP005546,5546,3,2025-08-08,2025-08-15,,In Transit,TRK00005546
5547,SHP005547,5547,1,2026-01-01,2026-01-02,2026-01-02,Delivered,TRK00005547
5548,SHP005548,5548,1,2025-07-15,2025-07-16,,Pending,TRK00005548
5549,SHP005549,5549,4,2026-05-27,2026-06-01,,Pending,TRK00005549
5550,SHP005550,5550,2,2026-01-30,2026-02-01,,In Transit,TRK00005550
5551,SHP005551,5551,3,2025-08-11,2025-08-18,,In Transit,TRK00005551
5552,SHP005552,5552,2,2026-03-11,2026-03-11,2026-03-14,Delivered,TRK00005552
5553,SHP005553,5553,4,2026-02-17,2026-02-24,2026-02-27,Delivered,TRK00005553
5554,SHP005554,5554,5,2025-07-23,2025-07-30,,Pending,TRK00005554
5555,SHP005555,5555,3,2026-05-22,2026-05-22,,In Transit,TRK00005555
5556,SHP005556,5556,1,2025-10-05,2025-10-06,2025-10-08,Delivered,TRK00005556
5557,SHP005557,5557,3,2026-03-16,2026-03-23,,Pending,TRK00005557
5558,SHP005558,5558,5,2026-04-28,2026-05-03,,Pending,TRK00005558
5559,SHP005559,5559,2,2026-01-27,2026-01-27,,Pending,TRK00005559
5560,SHP005560,5560,1,2026-03-15,2026-03-20,,In Transit,TRK00005560
5561,SHP005561,5561,2,2026-04-06,2026-04-13,2026-04-14,Delivered,TRK00005561
5562,SHP005562,5562,3,2026-05-09,2026-05-14,2026-05-18,Delivered,TRK00005562
5563,SHP005563,5563,3,2025-12-02,2025-12-03,,Pending,TRK00005563
5564,SHP005564,5564,2,2026-06-29,2026-07-06,,Pending,TRK00005564
5565,SHP005565,5565,1,2026-02-12,2026-02-12,2026-02-12,Delivered,TRK00005565
5566,SHP005566,5566,4,2025-12-15,2025-12-22,2025-12-22,Delivered,TRK00005566
5567,SHP005567,5567,1,2026-06-20,2026-06-22,,In Transit,TRK00005567
5568,SHP005568,5568,4,2026-02-23,2026-02-23,,In Transit,TRK00005568
5569,SHP005569,5569,4,2026-07-14,2026-07-19,,Pending,TRK00005569
5570,SHP005570,5570,4,2026-04-04,2026-04-09,,Pending,TRK00005570
5571,SHP005571,5571,2,2026-05-16,2026-05-21,2026-05-23,Delivered,TRK00005571
5572,SHP005572,5572,4,2025-09-14,2025-09-19,,In Transit,TRK00005572
5573,SHP005573,5573,4,2026-05-18,2026-05-19,,Pending,TRK00005573
5574,SHP005574,5574,5,2025-12-21,2025-12-26,2025-12-29,Delivered,TRK00005574
5575,SHP005575,5575,2,2026-06-02,2026-06-04,,In Transit,TRK00005575
5576,SHP005576,5576,4,2025-10-30,2025-10-31,,Pending,TRK00005576
5577,SHP005577,5577,3,2026-03-30,2026-03-31,,In Transit,TRK00005577
5578,SHP005578,5578,5,2026-03-16,2026-03-16,,Pending,TRK00005578
5579,SHP005579,5579,3,2026-03-15,2026-03-16,,In Transit,TRK00005579
5580,SHP005580,5580,5,2025-11-13,2025-11-20,,Pending,TRK00005580
5581,SHP005581,5581,2,2026-04-05,2026-04-06,,Pending,TRK00005581
5582,SHP005582,5582,2,2025-09-08,2025-09-15,2025-09-19,Delivered,TRK00005582
5583,SHP005583,5583,4,2026-04-14,2026-04-21,2026-04-23,Delivered,TRK00005583
5584,SHP005584,5584,3,2025-09-29,2025-09-29,,Pending,TRK00005584
5585,SHP005585,5585,4,2025-08-14,2025-08-21,,In Transit,TRK00005585
5586,SHP005586,5586,5,2026-06-11,2026-06-11,,In Transit,TRK00005586
5587,SHP005587,5587,2,2025-12-05,2025-12-06,2025-12-10,Delivered,TRK00005587
5588,SHP005588,5588,3,2025-11-06,2025-11-11,,In Transit,TRK00005588
5589,SHP005589,5589,3,2025-11-04,2025-11-05,2025-11-07,Delivered,TRK00005589
5590,SHP005590,5590,3,2025-11-25,2025-11-27,,In Transit,TRK00005590
5591,SHP005591,5591,2,2026-05-01,2026-05-01,,In Transit,TRK00005591
5592,SHP005592,5592,4,2026-06-04,2026-06-04,,In Transit,TRK00005592
5593,SHP005593,5593,2,2025-11-26,2025-11-28,,Pending,TRK00005593
5594,SHP005594,5594,4,2025-08-29,2025-08-29,,In Transit,TRK00005594
5595,SHP005595,5595,1,2026-04-10,2026-04-11,,Pending,TRK00005595
5596,SHP005596,5596,2,2026-01-13,2026-01-14,,Pending,TRK00005596
5597,SHP005597,5597,1,2025-10-29,2025-10-31,2025-11-03,Delivered,TRK00005597
5598,SHP005598,5598,2,2026-05-13,2026-05-18,2026-05-20,Delivered,TRK00005598
5599,SHP005599,5599,1,2026-02-10,2026-02-11,,In Transit,TRK00005599
5600,SHP005600,5600,3,2025-09-14,2025-09-21,,Pending,TRK00005600
5601,SHP005601,5601,4,2026-02-08,2026-02-13,,In Transit,TRK00005601
5602,SHP005602,5602,1,2026-06-20,2026-06-25,2026-06-27,Delivered,TRK00005602
5603,SHP005603,5603,2,2026-01-13,2026-01-14,,Pending,TRK00005603
5604,SHP005604,5604,4,2026-04-03,2026-04-05,2026-04-05,Delivered,TRK00005604
5605,SHP005605,5605,3,2026-06-27,2026-07-02,,In Transit,TRK00005605
5606,SHP005606,5606,3,2026-04-10,2026-04-12,,Pending,TRK00005606
5607,SHP005607,5607,1,2026-06-06,2026-06-06,2026-06-07,Delivered,TRK00005607
5608,SHP005608,5608,2,2025-10-01,2025-10-06,2025-10-07,Delivered,TRK00005608
5609,SHP005609,5609,2,2026-03-05,2026-03-05,,Pending,TRK00005609
5610,SHP005610,5610,4,2025-09-25,2025-09-30,,In Transit,TRK00005610
5611,SHP005611,5611,1,2025-08-25,2025-08-26,,In Transit,TRK00005611
5612,SHP005612,5612,2,2025-11-16,2025-11-17,,In Transit,TRK00005612
5613,SHP005613,5613,1,2025-09-26,2025-10-01,,Pending,TRK00005613
5614,SHP005614,5614,1,2026-01-09,2026-01-09,,In Transit,TRK00005614
5615,SHP005615,5615,5,2025-09-22,2025-09-23,,In Transit,TRK00005615
5616,SHP005616,5616,4,2026-03-23,2026-03-23,2026-03-24,Delivered,TRK00005616
5617,SHP005617,5617,4,2026-04-12,2026-04-13,,In Transit,TRK00005617
5618,SHP005618,5618,4,2026-03-12,2026-03-12,2026-03-15,Delivered,TRK00005618
5619,SHP005619,5619,3,2026-06-11,2026-06-11,2026-06-15,Delivered,TRK00005619
5620,SHP005620,5620,4,2025-09-11,2025-09-11,,Pending,TRK00005620
5621,SHP005621,5621,3,2026-03-06,2026-03-08,,In Transit,TRK00005621
5622,SHP005622,5622,4,2025-12-01,2025-12-01,,Pending,TRK00005622
5623,SHP005623,5623,2,2025-11-18,2025-11-19,,In Transit,TRK00005623
5624,SHP005624,5624,3,2025-09-10,2025-09-10,,Pending,TRK00005624
5625,SHP005625,5625,3,2026-07-05,2026-07-10,2026-07-13,Delivered,TRK00005625
5626,SHP005626,5626,2,2026-02-20,2026-02-25,2026-03-01,Delivered,TRK00005626
5627,SHP005627,5627,3,2026-06-25,2026-06-26,,In Transit,TRK00005627
5628,SHP005628,5628,1,2025-11-20,2025-11-27,2025-11-27,Delivered,TRK00005628
5629,SHP005629,5629,4,2026-03-16,2026-03-21,,In Transit,TRK00005629
5630,SHP005630,5630,1,2025-12-25,2025-12-25,2025-12-26,Delivered,TRK00005630
5631,SHP005631,5631,1,2025-10-12,2025-10-13,,Pending,TRK00005631
5632,SHP005632,5632,3,2025-11-28,2025-12-05,,Pending,TRK00005632
5633,SHP005633,5633,1,2025-10-26,2025-11-02,,Pending,TRK00005633
5634,SHP005634,5634,2,2025-10-11,2025-10-16,,In Transit,TRK00005634
5635,SHP005635,5635,2,2026-06-23,2026-06-30,2026-07-03,Delivered,TRK00005635
5636,SHP005636,5636,1,2026-05-13,2026-05-20,2026-05-19,Delivered,TRK00005636
5637,SHP005637,5637,2,2026-05-29,2026-05-31,2026-06-02,Delivered,TRK00005637
5638,SHP005638,5638,4,2026-03-02,2026-03-09,,In Transit,TRK00005638
5639,SHP005639,5639,3,2026-03-09,2026-03-16,,In Transit,TRK00005639
5640,SHP005640,5640,1,2025-09-12,2025-09-12,,Pending,TRK00005640
5641,SHP005641,5641,3,2026-05-30,2026-06-01,,Pending,TRK00005641
5642,SHP005642,5642,2,2025-12-27,2026-01-03,2026-01-06,Delivered,TRK00005642
5643,SHP005643,5643,3,2025-12-23,2025-12-30,,Pending,TRK00005643
5644,SHP005644,5644,5,2026-03-14,2026-03-19,,Pending,TRK00005644
5645,SHP005645,5645,3,2026-02-16,2026-02-16,,Pending,TRK00005645
5646,SHP005646,5646,4,2025-08-26,2025-08-31,,Pending,TRK00005646
5647,SHP005647,5647,3,2026-02-15,2026-02-22,,In Transit,TRK00005647
5648,SHP005648,5648,1,2025-09-16,2025-09-17,2025-09-19,Delivered,TRK00005648
5649,SHP005649,5649,1,2026-03-04,2026-03-06,,In Transit,TRK00005649
5650,SHP005650,5650,5,2025-08-08,2025-08-10,2025-08-09,Delivered,TRK00005650
5651,SHP005651,5651,5,2025-11-18,2025-11-18,2025-11-21,Delivered,TRK00005651
5652,SHP005652,5652,1,2025-08-29,2025-09-05,,In Transit,TRK00005652
5653,SHP005653,5653,3,2026-01-02,2026-01-03,,In Transit,TRK00005653
5654,SHP005654,5654,3,2026-02-10,2026-02-11,,In Transit,TRK00005654
5655,SHP005655,5655,3,2025-09-09,2025-09-11,2025-09-10,Delivered,TRK00005655
5656,SHP005656,5656,4,2025-07-28,2025-07-29,,In Transit,TRK00005656
5657,SHP005657,5657,1,2025-10-15,2025-10-16,,Pending,TRK00005657
5658,SHP005658,5658,4,2026-05-23,2026-05-28,2026-06-01,Delivered,TRK00005658
5659,SHP005659,5659,2,2025-08-14,2025-08-15,,Pending,TRK00005659
5660,SHP005660,5660,3,2025-08-03,2025-08-08,,Pending,TRK00005660
5661,SHP005661,5661,3,2025-08-28,2025-08-30,2025-09-02,Delivered,TRK00005661
5662,SHP005662,5662,2,2026-06-13,2026-06-20,2026-06-21,Delivered,TRK00005662
5663,SHP005663,5663,4,2026-01-21,2026-01-28,,In Transit,TRK00005663
5664,SHP005664,5664,3,2025-08-21,2025-08-26,,Pending,TRK00005664
5665,SHP005665,5665,2,2026-03-03,2026-03-05,,Pending,TRK00005665
5666,SHP005666,5666,4,2025-10-08,2025-10-13,2025-10-13,Delivered,TRK00005666
5667,SHP005667,5667,1,2026-06-02,2026-06-02,,In Transit,TRK00005667
5668,SHP005668,5668,2,2026-05-23,2026-05-24,,In Transit,TRK00005668
