Discount_ID,Order_ID,Discount_Type,Discount_Value,Discount_Reason,Created_Date
2501,38453,Corporate Discount,251.76,Corporate Discount Applied,2026-07-20
2502,45216,New Customer,11378.6,New Customer Applied,2026-07-20
2503,2510,Corporate Discount,20292.24,Corporate Discount Applied,2026-07-20
2504,23819,Corporate Discount,6458.18,Corporate Discount Applied,2026-07-20
2505,3879,Promotional Campaign,39257.53,Promotional Campaign Applied,2026-07-20
2506,43057,Festival Offer,28458.14,Festival Offer Applied,2026-07-20
2507,48670,Festival Offer,9624.17,Festival Offer Applied,2026-07-20
2508,36826,Festival Offer,34946.84,Festival Offer Applied,2026-07-20
2509,27480,Promotional Campaign,31384.74,Promotional Campaign Applied,2026-07-20
2510,47537,Corporate Discount,7460.84,Corporate Discount Applied,2026-07-20
2511,28519,Festival Offer,2316.87,Festival Offer Applied,2026-07-20
2512,30597,New Customer,17400.51,New Customer Applied,2026-07-20
2513,2261,Festival Offer,252.67,Festival Offer Applied,2026-07-20
2514,45618,Promotional Campaign,292.31,Promotional Campaign Applied,2026-07-20
2515,43613,New Customer,27661.92,New Customer Applied,2026-07-20
2516,42976,Festival Offer,110824.41,Festival Offer Applied,2026-07-20
2517,30809,Seasonal Offer,6624.08,Seasonal Offer Applied,2026-07-20
2518,29494,Festival Offer,65456.41,Festival Offer Applied,2026-07-20
2519,35530,Promotional Campaign,3298.93,Promotional Campaign Applied,2026-07-20
2520,34155,Promotional Campaign,9617.12,Promotional Campaign Applied,2026-07-20
2521,22022,Promotional Campaign,84348.71,Promotional Campaign Applied,2026-07-20
2522,25006,New Customer,30159.32,New Customer Applied,2026-07-20
2523,46255,Promotional Campaign,51951.66,Promotional Campaign Applied,2026-07-20
2524,7844,Seasonal Offer,25006.73,Seasonal Offer Applied,2026-07-20
2525,11391,New Customer,38168.26,New Customer Applied,2026-07-20
2526,13150,Promotional Campaign,6942.36,Promotional Campaign Applied,2026-07-20
2527,39924,Seasonal Offer,43855.96,Seasonal Offer Applied,2026-07-20
2528,17478,New Customer,6839.85,New Customer Applied,2026-07-20
2529,6379,Corporate Discount,5455.99,Corporate Discount Applied,2026-07-20
2530,15273,Corporate Discount,7610.27,Corporate Discount Applied,2026-07-20
2531,12289,Festival Offer,168981.38,Festival Offer Applied,2026-07-20
2532,9052,New Customer,44317.41,New Customer Applied,2026-07-20
2533,8871,Promotional Campaign,3476.29,Promotional Campaign Applied,2026-07-20
2534,29868,New Customer,4898.11,New Customer Applied,2026-07-20
2535,10895,Seasonal Offer,226.82,Seasonal Offer Applied,2026-07-20
2536,22185,Festival Offer,19306.65,Festival Offer Applied,2026-07-20
2537,44558,Promotional Campaign,25531.37,Promotional Campaign Applied,2026-07-20
2538,46441,New Customer,11337.88,New Customer Applied,2026-07-20
2539,8411,Promotional Campaign,40666.74,Promotional Campaign Applied,2026-07-20
2540,24122,New Customer,14606.7,New Customer Applied,2026-07-20
2541,44352,Seasonal Offer,992.01,Seasonal Offer Applied,2026-07-20
2542,4669,Seasonal Offer,65054.71,Seasonal Offer Applied,2026-07-20
2543,34705,Festival Offer,2705.28,Festival Offer Applied,2026-07-20
2544,13212,Festival Offer,17429.04,Festival Offer Applied,2026-07-20
2545,36434,Corporate Discount,21043.94,Corporate Discount Applied,2026-07-20
2546,15180,Corporate Discount,18617.45,Corporate Discount Applied,2026-07-20
2547,27155,New Customer,4176.09,New Customer Applied,2026-07-20
2548,39554,Festival Offer,174921.08,Festival Offer Applied,2026-07-20
2549,12617,Promotional Campaign,74016.89,Promotional Campaign Applied,2026-07-20
2550,19739,New Customer,60448.06,New Customer Applied,2026-07-20
2551,8927,Corporate Discount,14362.4,Corporate Discount Applied,2026-07-20
2552,38322,Corporate Discount,9406.38,Corporate Discount Applied,2026-07-20
2553,6538,New Customer,34109.87,New Customer Applied,2026-07-20
2554,30210,Promotional Campaign,29860.85,Promotional Campaign Applied,2026-07-20
2555,37979,Corporate Discount,13823.9,Corporate Discount Applied,2026-07-20
2556,8235,New Customer,7950.16,New Customer Applied,2026-07-20
2557,971,Festival Offer,4459.91,Festival Offer Applied,2026-07-20
2558,25030,Corporate Discount,473.74,Corporate Discount Applied,2026-07-20
2559,10985,Promotional Campaign,4748.95,Promotional Campaign Applied,2026-07-20
2560,42196,Festival Offer,3618.72,Festival Offer Applied,2026-07-20
2561,12254,Seasonal Offer,17600.22,Seasonal Offer Applied,2026-07-20
2562,10828,Seasonal Offer,50570.2,Seasonal Offer Applied,2026-07-20
2563,24600,Festival Offer,10057.4,Festival Offer Applied,2026-07-20
2564,11753,New Customer,4315.33,New Customer Applied,2026-07-20
2565,3474,Promotional Campaign,7912.84,Promotional Campaign Applied,2026-07-20
2566,29096,Festival Offer,3171.84,Festival Offer Applied,2026-07-20
2567,30913,Festival Offer,17503.17,Festival Offer Applied,2026-07-20
2568,3179,New Customer,758.59,New Customer Applied,2026-07-20
2569,45178,Seasonal Offer,15599.8,Seasonal Offer Applied,2026-07-20
2570,33415,New Customer,11714.01,New Customer Applied,2026-07-20
2571,34304,Festival Offer,3186.42,Festival Offer Applied,2026-07-20
2572,48832,New Customer,21540.64,New Customer Applied,2026-07-20
2573,17338,Corporate Discount,2318.87,Corporate Discount Applied,2026-07-20
2574,1585,New Customer,15665.5,New Customer Applied,2026-07-20
2575,41494,Promotional Campaign,8240.36,Promotional Campaign Applied,2026-07-20
2576,18952,Promotional Campaign,27368.52,Promotional Campaign Applied,2026-07-20
2577,5038,Festival Offer,2832.14,Festival Offer Applied,2026-07-20
2578,11735,New Customer,80627.54,New Customer Applied,2026-07-20
2579,9070,Seasonal Offer,18467.94,Seasonal Offer Applied,2026-07-20
2580,40391,Festival Offer,3559.55,Festival Offer Applied,2026-07-20
2581,45209,Corporate Discount,6026.35,Corporate Discount Applied,2026-07-20
2582,48076,Festival Offer,295.94,Festival Offer Applied,2026-07-20
2583,24319,Seasonal Offer,16315.91,Seasonal Offer Applied,2026-07-20
2584,28002,Corporate Discount,1348.21,Corporate Discount Applied,2026-07-20
2585,37595,Festival Offer,1441.86,Festival Offer Applied,2026-07-20
2586,33540,Festival Offer,10882.34,Festival Offer Applied,2026-07-20
2587,34146,New Customer,104642.74,New Customer Applied,2026-07-20
2588,2810,Promotional Campaign,3715.24,Promotional Campaign Applied,2026-07-20
2589,35650,Corporate Discount,20307.94,Corporate Discount Applied,2026-07-20
2590,1774,Seasonal Offer,79155.29,Seasonal Offer Applied,2026-07-20
2591,13560,New Customer,380.86,New Customer Applied,2026-07-20
2592,42657,Corporate Discount,34287.95,Corporate Discount Applied,2026-07-20
2593,8183,Festival Offer,87152.18,Festival Offer Applied,2026-07-20
2594,17604,Festival Offer,1265.97,Festival Offer Applied,2026-07-20
2595,9592,Promotional Campaign,7054.74,Promotional Campaign Applied,2026-07-20
2596,43283,Seasonal Offer,70108.68,Seasonal Offer Applied,2026-07-20
2597,211,Promotional Campaign,43720.57,Promotional Campaign Applied,2026-07-20
2598,19516,Corporate Discount,94304.42,Corporate Discount Applied,2026-07-20
2599,44971,New Customer,36287.28,New Customer Applied,2026-07-20
2600,45110,Seasonal Offer,864.06,Seasonal Offer Applied,2026-07-20
2601,21923,Corporate Discount,696.8,Corporate Discount Applied,2026-07-20
2602,26924,Festival Offer,4862.21,Festival Offer Applied,2026-07-20
2603,12821,Promotional Campaign,90108.04,Promotional Campaign Applied,2026-07-20
2604,7976,New Customer,42580.35,New Customer Applied,2026-07-20
2605,13652,New Customer,25877.2,New Customer Applied,2026-07-20
2606,24033,Festival Offer,26615.59,Festival Offer Applied,2026-07-20
2607,12592,New Customer,46554.24,New Customer Applied,2026-07-20
2608,23086,Promotional Campaign,32022.62,Promotional Campaign Applied,2026-07-20
2609,6329,Festival Offer,32011.45,Festival Offer Applied,2026-07-20
2610,29046,Promotional Campaign,42747.75,Promotional Campaign Applied,2026-07-20
2611,45865,Promotional Campaign,58002.26,Promotional Campaign Applied,2026-07-20
2612,33208,Promotional Campaign,21573.23,Promotional Campaign Applied,2026-07-20
2613,18254,New Customer,54197.64,New Customer Applied,2026-07-20
2614,49184,Seasonal Offer,7577.81,Seasonal Offer Applied,2026-07-20
2615,34287,Festival Offer,2208.55,Festival Offer Applied,2026-07-20
2616,353,Festival Offer,22988.13,Festival Offer Applied,2026-07-20
2617,10205,Corporate Discount,15463.81,Corporate Discount Applied,2026-07-20
2618,34338,Promotional Campaign,17149.94,Promotional Campaign Applied,2026-07-20
2619,17243,Corporate Discount,4718.79,Corporate Discount Applied,2026-07-20
2620,14231,New Customer,41554.42,New Customer Applied,2026-07-20
2621,38247,Corporate Discount,3554.4,Corporate Discount Applied,2026-07-20
2622,42806,Promotional Campaign,11460.36,Promotional Campaign Applied,2026-07-20
2623,25726,Festival Offer,72766.71,Festival Offer Applied,2026-07-20
2624,8356,New Customer,62735.77,New Customer Applied,2026-07-20
2625,7888,Corporate Discount,2600.0,Corporate Discount Applied,2026-07-20
2626,2158,Seasonal Offer,5116.91,Seasonal Offer Applied,2026-07-20
2627,24606,Corporate Discount,14128.35,Corporate Discount Applied,2026-07-20
2628,5357,Promotional Campaign,15406.56,Promotional Campaign Applied,2026-07-20
2629,24368,Festival Offer,5050.62,Festival Offer Applied,2026-07-20
2630,14521,Promotional Campaign,39378.42,Promotional Campaign Applied,2026-07-20
2631,26155,Corporate Discount,39743.49,Corporate Discount Applied,2026-07-20
2632,48302,Promotional Campaign,1050.68,Promotional Campaign Applied,2026-07-20
2633,20087,New Customer,17614.73,New Customer Applied,2026-07-20
2634,37335,Promotional Campaign,1019.28,Promotional Campaign Applied,2026-07-20
2635,34946,Seasonal Offer,94756.34,Seasonal Offer Applied,2026-07-20
2636,44886,Promotional Campaign,13065.55,Promotional Campaign Applied,2026-07-20
2637,21271,Corporate Discount,9235.61,Corporate Discount Applied,2026-07-20
2638,8565,Promotional Campaign,140.2,Promotional Campaign Applied,2026-07-20
2639,48802,Festival Offer,38970.81,Festival Offer Applied,2026-07-20
2640,17212,Promotional Campaign,12796.3,Promotional Campaign Applied,2026-07-20
2641,46587,Corporate Discount,17495.94,Corporate Discount Applied,2026-07-20
2642,14068,Corporate Discount,54834.43,Corporate Discount Applied,2026-07-20
2643,19266,Corporate Discount,37477.56,Corporate Discount Applied,2026-07-20
2644,26690,Corporate Discount,745.98,Corporate Discount Applied,2026-07-20
2645,35894,New Customer,36604.56,New Customer Applied,2026-07-20
2646,4826,Festival Offer,23725.62,Festival Offer Applied,2026-07-20
2647,41784,Promotional Campaign,296.48,Promotional Campaign Applied,2026-07-20
2648,49819,Seasonal Offer,123846.4,Seasonal Offer Applied,2026-07-20
2649,18201,New Customer,26246.37,New Customer Applied,2026-07-20
2650,17708,Corporate Discount,8257.62,Corporate Discount Applied,2026-07-20
2651,21167,Festival Offer,31956.23,Festival Offer Applied,2026-07-20
2652,34958,New Customer,12695.74,New Customer Applied,2026-07-20
2653,28158,Seasonal Offer,20391.45,Seasonal Offer Applied,2026-07-20
2654,35343,Seasonal Offer,5438.94,Seasonal Offer Applied,2026-07-20
2655,8255,New Customer,13556.37,New Customer Applied,2026-07-20
2656,651,Promotional Campaign,2761.1,Promotional Campaign Applied,2026-07-20
2657,3306,Corporate Discount,19933.86,Corporate Discount Applied,2026-07-20
2658,40869,New Customer,17511.28,New Customer Applied,2026-07-20
2659,5156,Corporate Discount,36131.0,Corporate Discount Applied,2026-07-20
2660,21165,Seasonal Offer,32348.67,Seasonal Offer Applied,2026-07-20
2661,29300,Festival Offer,5771.32,Festival Offer Applied,2026-07-20
2662,41849,Festival Offer,5175.79,Festival Offer Applied,2026-07-20
2663,27951,Festival Offer,9142.21,Festival Offer Applied,2026-07-20
2664,16910,Corporate Discount,69656.71,Corporate Discount Applied,2026-07-20
2665,17211,Festival Offer,60577.19,Festival Offer Applied,2026-07-20
2666,10859,Seasonal Offer,5825.15,Seasonal Offer Applied,2026-07-20
2667,769,New Customer,42194.49,New Customer Applied,2026-07-20
2668,41466,Promotional Campaign,9420.62,Promotional Campaign Applied,2026-07-20
2669,10665,Seasonal Offer,44452.57,Seasonal Offer Applied,2026-07-20
2670,27008,New Customer,24411.65,New Customer Applied,2026-07-20
2671,11963,New Customer,495.66,New Customer Applied,2026-07-20
2672,4252,Seasonal Offer,8247.2,Seasonal Offer Applied,2026-07-20
2673,40472,Corporate Discount,4891.8,Corporate Discount Applied,2026-07-20
2674,2003,New Customer,41869.16,New Customer Applied,2026-07-20
2675,36154,Corporate Discount,26852.98,Corporate Discount Applied,2026-07-20
2676,11736,Promotional Campaign,4281.97,Promotional Campaign Applied,2026-07-20
2677,37887,Seasonal Offer,2835.13,Seasonal Offer Applied,2026-07-20
2678,33238,Festival Offer,30897.83,Festival Offer Applied,2026-07-20
2679,38825,Festival Offer,38880.11,Festival Offer Applied,2026-07-20
2680,13238,Festival Offer,86048.3,Festival Offer Applied,2026-07-20
2681,32343,New Customer,52610.65,New Customer Applied,2026-07-20
2682,41844,Seasonal Offer,34280.0,Seasonal Offer Applied,2026-07-20
2683,42290,Festival Offer,56731.1,Festival Offer Applied,2026-07-20
2684,43394,New Customer,63628.15,New Customer Applied,2026-07-20
2685,38328,Festival Offer,13004.55,Festival Offer Applied,2026-07-20
2686,23639,New Customer,15782.62,New Customer Applied,2026-07-20
2687,29794,New Customer,26240.97,New Customer Applied,2026-07-20
2688,30822,Promotional Campaign,5272.35,Promotional Campaign Applied,2026-07-20
2689,41906,New Customer,386.6,New Customer Applied,2026-07-20
2690,35326,Festival Offer,94937.67,Festival Offer Applied,2026-07-20
2691,48634,Seasonal Offer,8622.4,Seasonal Offer Applied,2026-07-20
2692,31402,Seasonal Offer,24425.61,Seasonal Offer Applied,2026-07-20
2693,17881,Corporate Discount,12057.8,Corporate Discount Applied,2026-07-20
2694,4204,Corporate Discount,38159.4,Corporate Discount Applied,2026-07-20
2695,8781,New Customer,48943.28,New Customer Applied,2026-07-20
2696,26298,New Customer,55182.87,New Customer Applied,2026-07-20
2697,47983,Seasonal Offer,10099.14,Seasonal Offer Applied,2026-07-20
2698,40306,Seasonal Offer,1046.26,Seasonal Offer Applied,2026-07-20
2699,18810,Festival Offer,10447.09,Festival Offer Applied,2026-07-20
2700,30113,New Customer,97600.72,New Customer Applied,2026-07-20
2701,21370,Promotional Campaign,4882.74,Promotional Campaign Applied,2026-07-20
2702,5640,New Customer,5123.33,New Customer Applied,2026-07-20
2703,20077,New Customer,29098.69,New Customer Applied,2026-07-20
2704,15008,Seasonal Offer,15722.34,Seasonal Offer Applied,2026-07-20
2705,42830,New Customer,31039.61,New Customer Applied,2026-07-20
2706,35987,New Customer,6266.35,New Customer Applied,2026-07-20
2707,14536,New Customer,5638.35,New Customer Applied,2026-07-20
2708,26590,Corporate Discount,35240.52,Corporate Discount Applied,2026-07-20
2709,22224,Seasonal Offer,1395.45,Seasonal Offer Applied,2026-07-20
2710,29895,Festival Offer,5713.46,Festival Offer Applied,2026-07-20
2711,31619,Corporate Discount,51979.37,Corporate Discount Applied,2026-07-20
2712,49795,Festival Offer,2593.8,Festival Offer Applied,2026-07-20
2713,41465,Seasonal Offer,63239.56,Seasonal Offer Applied,2026-07-20
2714,28279,Promotional Campaign,101066.79,Promotional Campaign Applied,2026-07-20
2715,20040,Festival Offer,17518.58,Festival Offer Applied,2026-07-20
2716,49053,Corporate Discount,15180.87,Corporate Discount Applied,2026-07-20
2717,25753,Seasonal Offer,55018.19,Seasonal Offer Applied,2026-07-20
2718,3780,Festival Offer,71871.37,Festival Offer Applied,2026-07-20
2719,16741,Promotional Campaign,5935.77,Promotional Campaign Applied,2026-07-20
2720,30159,Festival Offer,6586.52,Festival Offer Applied,2026-07-20
2721,23411,Corporate Discount,25665.36,Corporate Discount Applied,2026-07-20
2722,25381,New Customer,19923.4,New Customer Applied,2026-07-20
2723,9669,Promotional Campaign,39298.76,Promotional Campaign Applied,2026-07-20
2724,49006,New Customer,3106.16,New Customer Applied,2026-07-20
2725,34906,New Customer,31001.63,New Customer Applied,2026-07-20
2726,47360,Corporate Discount,51847.85,Corporate Discount Applied,2026-07-20
2727,48547,New Customer,11665.94,New Customer Applied,2026-07-20
2728,36341,Seasonal Offer,3389.26,Seasonal Offer Applied,2026-07-20
2729,20789,Promotional Campaign,1392.71,Promotional Campaign Applied,2026-07-20
2730,36575,Seasonal Offer,18416.67,Seasonal Offer Applied,2026-07-20
2731,43014,Corporate Discount,54682.27,Corporate Discount Applied,2026-07-20
2732,17937,Festival Offer,52981.18,Festival Offer Applied,2026-07-20
2733,30678,Promotional Campaign,23495.12,Promotional Campaign Applied,2026-07-20
2734,46600,New Customer,14973.78,New Customer Applied,2026-07-20
2735,3130,New Customer,17384.09,New Customer Applied,2026-07-20
2736,15275,Corporate Discount,12680.66,Corporate Discount Applied,2026-07-20
2737,39877,Festival Offer,562.34,Festival Offer Applied,2026-07-20
