Return_ID,Return_Number,Order_ID,Return_Date,Return_Reason,Return_Status,Refund_Amount,Created_Date
1107,RET001107,9676,2026-03-17,Defective Product,Approved,1185.96,2026-07-13
1108,RET001108,9186,2025-07-13,Wrong Product Delivered,Approved,52055.55,2026-07-13
1109,RET001109,27374,2026-01-25,Customer Changed Mind,Rejected,0.0,2026-07-13
1110,RET001110,14085,2026-03-17,Customer Changed Mind,Pending,125581.03,2026-07-13
1111,RET001111,42904,2026-06-24,Damaged Product,Approved,149034.27,2026-07-13
1112,RET001112,25156,2026-06-23,Damaged Product,Approved,20309.0,2026-07-13
1113,RET001113,14500,2026-02-12,Late Delivery,Rejected,0.0,2026-07-13
1114,RET001114,46687,2026-03-26,Customer Changed Mind,Rejected,0.0,2026-07-13
1115,RET001115,19651,2025-12-17,Late Delivery,Pending,16059.99,2026-07-13
1116,RET001116,44491,2026-01-07,Damaged Product,Rejected,0.0,2026-07-13
1117,RET001117,41524,2026-04-21,Late Delivery,Rejected,0.0,2026-07-13
1118,RET001118,23002,2026-03-24,Wrong Product Delivered,Rejected,0.0,2026-07-13
1119,RET001119,14468,2025-12-23,Late Delivery,Rejected,0.0,2026-07-13
1120,RET001120,23300,2026-05-29,Late Delivery,Pending,103333.75,2026-07-13
1121,RET001121,35299,2025-07-30,Damaged Product,Pending,20468.78,2026-07-13
1122,RET001122,29627,2025-11-22,Defective Product,Approved,26350.91,2026-07-13
1123,RET001123,679,2025-07-28,Defective Product,Rejected,0.0,2026-07-13
1124,RET001124,7652,2025-10-12,Late Delivery,Rejected,0.0,2026-07-13
1125,RET001125,41877,2026-02-14,Late Delivery,Rejected,0.0,2026-07-13
1126,RET001126,20827,2026-01-28,Customer Changed Mind,Pending,211553.82,2026-07-13
1127,RET001127,33647,2025-11-20,Customer Changed Mind,Rejected,0.0,2026-07-13
1128,RET001128,24620,2026-05-12,Damaged Product,Approved,16920.15,2026-07-13
1129,RET001129,4854,2025-08-24,Customer Changed Mind,Approved,84490.28,2026-07-13
1130,RET001130,41853,2026-04-04,Customer Changed Mind,Pending,123694.01,2026-07-13
1131,RET001131,41023,2026-01-10,Wrong Product Delivered,Pending,17141.79,2026-07-13
1132,RET001132,39932,2026-04-03,Wrong Product Delivered,Pending,20915.0,2026-07-13
1133,RET001133,35554,2025-11-07,Damaged Product,Pending,122830.25,2026-07-13
1134,RET001134,42393,2025-12-10,Late Delivery,Rejected,0.0,2026-07-13
1135,RET001135,17585,2026-04-13,Defective Product,Rejected,0.0,2026-07-13
1136,RET001136,45079,2026-06-02,Defective Product,Rejected,0.0,2026-07-13
1137,RET001137,31653,2025-07-21,Damaged Product,Approved,113402.18,2026-07-13
1138,RET001138,2630,2025-07-21,Late Delivery,Rejected,0.0,2026-07-13
1139,RET001139,16611,2026-03-10,Wrong Product Delivered,Pending,4496.93,2026-07-13
1140,RET001140,5599,2025-08-10,Wrong Product Delivered,Rejected,0.0,2026-07-13
1141,RET001141,13706,2026-05-19,Damaged Product,Approved,436740.32,2026-07-13
1142,RET001142,47227,2026-06-05,Wrong Product Delivered,Approved,38827.28,2026-07-13
1143,RET001143,15726,2025-09-11,Damaged Product,Rejected,0.0,2026-07-13
1144,RET001144,25926,2025-08-07,Wrong Product Delivered,Approved,114176.86,2026-07-13
1145,RET001145,16852,2026-05-20,Damaged Product,Approved,21374.77,2026-07-13
1146,RET001146,24567,2025-12-01,Late Delivery,Rejected,0.0,2026-07-13
1147,RET001147,11707,2025-08-06,Damaged Product,Pending,199705.97,2026-07-13
1148,RET001148,21036,2026-02-09,Wrong Product Delivered,Approved,112469.97,2026-07-13
1149,RET001149,47206,2026-01-30,Late Delivery,Approved,32590.63,2026-07-13
1150,RET001150,14743,2026-03-06,Wrong Product Delivered,Approved,46974.34,2026-07-13
1151,RET001151,43171,2025-11-24,Defective Product,Approved,31328.31,2026-07-13
1152,RET001152,23083,2026-05-06,Customer Changed Mind,Rejected,0.0,2026-07-13
1153,RET001153,43045,2026-06-01,Wrong Product Delivered,Approved,499.84,2026-07-13
1154,RET001154,23523,2025-10-22,Wrong Product Delivered,Rejected,0.0,2026-07-13
1155,RET001155,6095,2025-09-19,Customer Changed Mind,Rejected,0.0,2026-07-13
1156,RET001156,10323,2026-01-19,Defective Product,Rejected,0.0,2026-07-13
1157,RET001157,31332,2026-01-26,Defective Product,Pending,66829.53,2026-07-13
1158,RET001158,35809,2026-04-18,Wrong Product Delivered,Approved,168271.27,2026-07-13
1159,RET001159,12546,2026-06-02,Defective Product,Rejected,0.0,2026-07-13
1160,RET001160,31435,2025-11-06,Damaged Product,Pending,30630.91,2026-07-13
1161,RET001161,20452,2025-11-17,Late Delivery,Pending,1234.47,2026-07-13
1162,RET001162,14014,2025-09-29,Damaged Product,Approved,14801.42,2026-07-13
1163,RET001163,31117,2026-05-30,Damaged Product,Approved,18843.88,2026-07-13
1164,RET001164,13835,2025-09-24,Defective Product,Pending,253203.5,2026-07-13
1165,RET001165,35559,2025-08-14,Late Delivery,Rejected,0.0,2026-07-13
1166,RET001166,16137,2026-05-11,Customer Changed Mind,Rejected,0.0,2026-07-13
1167,RET001167,12682,2025-07-20,Damaged Product,Approved,101183.16,2026-07-13
1168,RET001168,48637,2026-06-19,Late Delivery,Approved,49050.27,2026-07-13
1169,RET001169,20493,2026-04-09,Wrong Product Delivered,Pending,63099.18,2026-07-13
1170,RET001170,31235,2025-07-13,Damaged Product,Approved,31839.93,2026-07-13
1171,RET001171,32889,2025-09-09,Late Delivery,Approved,54227.06,2026-07-13
1172,RET001172,4367,2025-08-09,Defective Product,Rejected,0.0,2026-07-13
1173,RET001173,40141,2025-07-20,Wrong Product Delivered,Pending,8032.22,2026-07-13
1174,RET001174,10908,2026-03-15,Late Delivery,Approved,146836.42,2026-07-13
1175,RET001175,40190,2026-06-21,Defective Product,Pending,3622.36,2026-07-13
1176,RET001176,42642,2025-11-15,Late Delivery,Approved,81971.37,2026-07-13
1177,RET001177,22725,2026-01-14,Customer Changed Mind,Rejected,0.0,2026-07-13
1178,RET001178,38444,2026-01-06,Wrong Product Delivered,Approved,68581.71,2026-07-13
1179,RET001179,44988,2025-12-13,Damaged Product,Approved,4466.09,2026-07-13
1180,RET001180,24321,2026-01-23,Customer Changed Mind,Rejected,0.0,2026-07-13
1181,RET001181,42781,2026-03-06,Damaged Product,Rejected,0.0,2026-07-13
1182,RET001182,33469,2026-05-21,Defective Product,Rejected,0.0,2026-07-13
1183,RET001183,22982,2025-08-14,Damaged Product,Rejected,0.0,2026-07-13
1184,RET001184,25360,2026-02-08,Customer Changed Mind,Rejected,0.0,2026-07-13
1185,RET001185,31051,2026-05-23,Late Delivery,Approved,14941.87,2026-07-13
1186,RET001186,28900,2025-08-16,Damaged Product,Approved,90681.65,2026-07-13
1187,RET001187,49480,2025-10-28,Customer Changed Mind,Approved,98156.53,2026-07-13
1188,RET001188,6982,2025-11-14,Customer Changed Mind,Approved,49288.29,2026-07-13
1189,RET001189,3533,2025-07-24,Wrong Product Delivered,Rejected,0.0,2026-07-13
1190,RET001190,28949,2026-06-16,Wrong Product Delivered,Rejected,0.0,2026-07-13
1191,RET001191,4121,2025-10-30,Wrong Product Delivered,Pending,302655.51,2026-07-13
1192,RET001192,41813,2025-07-25,Wrong Product Delivered,Pending,85821.33,2026-07-13
1193,RET001193,49510,2026-03-24,Late Delivery,Approved,263342.77,2026-07-13
1194,RET001194,9255,2026-04-06,Defective Product,Approved,130129.19,2026-07-13
1195,RET001195,17838,2026-05-10,Damaged Product,Approved,330740.91,2026-07-13
1196,RET001196,33415,2026-05-05,Damaged Product,Pending,86313.12,2026-07-13
1197,RET001197,37069,2025-08-11,Late Delivery,Rejected,0.0,2026-07-13
1198,RET001198,222,2026-05-23,Wrong Product Delivered,Approved,73119.3,2026-07-13
1199,RET001199,17970,2026-02-18,Late Delivery,Approved,16162.74,2026-07-13
1200,RET001200,42486,2025-12-14,Late Delivery,Pending,10109.01,2026-07-13
1201,RET001201,23532,2025-10-19,Late Delivery,Approved,321758.34,2026-07-13
1202,RET001202,39895,2025-07-17,Wrong Product Delivered,Rejected,0.0,2026-07-13
1203,RET001203,5064,2026-03-11,Wrong Product Delivered,Pending,265969.96,2026-07-13
1204,RET001204,14204,2026-03-29,Late Delivery,Pending,386436.7,2026-07-13
1205,RET001205,24651,2025-07-26,Wrong Product Delivered,Rejected,0.0,2026-07-13
1206,RET001206,46629,2026-03-13,Customer Changed Mind,Pending,203147.99,2026-07-13
1207,RET001207,32940,2026-01-31,Damaged Product,Approved,106328.89,2026-07-13
1208,RET001208,47944,2026-03-29,Late Delivery,Pending,35698.42,2026-07-13
1209,RET001209,18581,2025-08-22,Late Delivery,Rejected,0.0,2026-07-13
1210,RET001210,12384,2025-11-29,Defective Product,Pending,34306.59,2026-07-13
1211,RET001211,21871,2026-01-18,Wrong Product Delivered,Rejected,0.0,2026-07-13
1212,RET001212,46478,2026-04-28,Defective Product,Approved,48262.65,2026-07-13
1213,RET001213,32255,2025-07-20,Defective Product,Approved,22621.13,2026-07-13
1214,RET001214,43725,2025-07-15,Damaged Product,Approved,2121.32,2026-07-13
1215,RET001215,7324,2026-06-20,Damaged Product,Rejected,0.0,2026-07-13
1216,RET001216,14547,2026-05-01,Defective Product,Rejected,0.0,2026-07-13
1217,RET001217,25971,2025-12-22,Damaged Product,Pending,7287.54,2026-07-13
1218,RET001218,35467,2026-03-16,Late Delivery,Approved,6137.38,2026-07-13
1219,RET001219,31242,2025-08-02,Defective Product,Approved,10024.14,2026-07-13
1220,RET001220,6299,2026-06-10,Customer Changed Mind,Rejected,0.0,2026-07-13
1221,RET001221,8532,2025-08-15,Damaged Product,Rejected,0.0,2026-07-13
1222,RET001222,21841,2026-05-24,Defective Product,Pending,15091.27,2026-07-13
1223,RET001223,38764,2026-06-06,Defective Product,Pending,58251.18,2026-07-13
1224,RET001224,3034,2026-03-04,Late Delivery,Pending,354237.96,2026-07-13
1225,RET001225,7599,2025-08-20,Damaged Product,Rejected,0.0,2026-07-13
1226,RET001226,2431,2025-10-17,Wrong Product Delivered,Rejected,0.0,2026-07-13
1227,RET001227,17816,2025-12-09,Damaged Product,Pending,71281.73,2026-07-13
1228,RET001228,14188,2026-01-31,Late Delivery,Rejected,0.0,2026-07-13
1229,RET001229,48209,2025-12-16,Defective Product,Rejected,0.0,2026-07-13
1230,RET001230,29346,2026-05-29,Damaged Product,Pending,87116.54,2026-07-13
1231,RET001231,15175,2026-02-04,Defective Product,Approved,44366.71,2026-07-13
1232,RET001232,36892,2026-05-18,Damaged Product,Pending,176550.46,2026-07-13
1233,RET001233,2529,2025-10-26,Customer Changed Mind,Pending,24721.85,2026-07-13
1234,RET001234,47340,2025-09-22,Late Delivery,Pending,54217.44,2026-07-13
1235,RET001235,45649,2025-08-12,Wrong Product Delivered,Rejected,0.0,2026-07-13
1236,RET001236,49400,2025-09-20,Defective Product,Rejected,0.0,2026-07-13
1237,RET001237,3451,2025-10-13,Damaged Product,Pending,376583.96,2026-07-13
1238,RET001238,3105,2026-06-16,Defective Product,Approved,66172.96,2026-07-13
1239,RET001239,48427,2026-03-23,Damaged Product,Pending,16371.75,2026-07-13
1240,RET001240,28094,2025-12-21,Damaged Product,Pending,21396.12,2026-07-13
1241,RET001241,2838,2025-08-08,Customer Changed Mind,Rejected,0.0,2026-07-13
1242,RET001242,4295,2025-11-07,Customer Changed Mind,Approved,69826.43,2026-07-13
1243,RET001243,28471,2026-06-16,Wrong Product Delivered,Rejected,0.0,2026-07-13
1244,RET001244,3177,2025-11-28,Customer Changed Mind,Pending,15812.83,2026-07-13
1245,RET001245,21778,2025-09-14,Defective Product,Approved,95988.24,2026-07-13
1246,RET001246,18848,2025-07-17,Damaged Product,Rejected,0.0,2026-07-13
1247,RET001247,38203,2026-02-01,Defective Product,Approved,94810.75,2026-07-13
1248,RET001248,10129,2026-04-09,Defective Product,Pending,56923.22,2026-07-13
1249,RET001249,38882,2026-02-24,Late Delivery,Pending,201642.97,2026-07-13
1250,RET001250,12556,2025-12-21,Defective Product,Pending,4624.26,2026-07-13
1251,RET001251,45283,2025-07-12,Damaged Product,Rejected,0.0,2026-07-13
1252,RET001252,23467,2026-06-17,Damaged Product,Rejected,0.0,2026-07-13
1253,RET001253,19544,2025-09-10,Late Delivery,Pending,82099.79,2026-07-13
1254,RET001254,20935,2026-06-01,Customer Changed Mind,Rejected,0.0,2026-07-13
1255,RET001255,559,2026-06-24,Defective Product,Pending,129008.47,2026-07-13
1256,RET001256,21906,2025-12-22,Wrong Product Delivered,Rejected,0.0,2026-07-13
1257,RET001257,9927,2026-01-27,Defective Product,Approved,117090.61,2026-07-13
1258,RET001258,36677,2025-08-13,Defective Product,Pending,25257.92,2026-07-13
1259,RET001259,5482,2026-04-15,Damaged Product,Pending,85815.94,2026-07-13
1260,RET001260,35071,2026-02-07,Customer Changed Mind,Approved,1568.75,2026-07-13
1261,RET001261,9318,2026-04-02,Defective Product,Pending,193979.69,2026-07-13
1262,RET001262,36076,2026-01-08,Late Delivery,Pending,3979.9,2026-07-13
1263,RET001263,7482,2026-01-02,Customer Changed Mind,Pending,41627.91,2026-07-13
1264,RET001264,25662,2025-09-25,Late Delivery,Approved,168327.34,2026-07-13
1265,RET001265,15339,2025-07-19,Defective Product,Approved,86003.43,2026-07-13
1266,RET001266,5132,2025-12-06,Defective Product,Rejected,0.0,2026-07-13
1267,RET001267,41316,2026-06-06,Late Delivery,Pending,18387.5,2026-07-13
1268,RET001268,31697,2026-03-31,Late Delivery,Rejected,0.0,2026-07-13
1269,RET001269,38275,2026-01-17,Late Delivery,Approved,246680.46,2026-07-13
1270,RET001270,15421,2025-10-28,Defective Product,Pending,71630.4,2026-07-13
1271,RET001271,27045,2026-01-17,Defective Product,Approved,203461.75,2026-07-13
1272,RET001272,49962,2025-08-02,Customer Changed Mind,Rejected,0.0,2026-07-13
1273,RET001273,17485,2026-06-25,Defective Product,Approved,408449.86,2026-07-13
1274,RET001274,48075,2025-10-28,Late Delivery,Rejected,0.0,2026-07-13
1275,RET001275,8113,2026-03-06,Defective Product,Pending,86434.8,2026-07-13
1276,RET001276,35390,2025-10-03,Damaged Product,Rejected,0.0,2026-07-13
1277,RET001277,7979,2026-04-18,Wrong Product Delivered,Rejected,0.0,2026-07-13
1278,RET001278,12183,2025-09-21,Late Delivery,Approved,117007.67,2026-07-13
1279,RET001279,43090,2026-02-26,Wrong Product Delivered,Pending,204508.6,2026-07-13
1280,RET001280,5508,2026-06-14,Wrong Product Delivered,Rejected,0.0,2026-07-13
1281,RET001281,19634,2026-06-30,Defective Product,Pending,12138.1,2026-07-13
1282,RET001282,32361,2025-12-08,Wrong Product Delivered,Rejected,0.0,2026-07-13
1283,RET001283,8591,2026-06-14,Defective Product,Rejected,0.0,2026-07-13
1284,RET001284,13088,2026-02-02,Customer Changed Mind,Approved,26560.47,2026-07-13
1285,RET001285,47096,2026-06-16,Customer Changed Mind,Rejected,0.0,2026-07-13
1286,RET001286,48660,2026-02-10,Defective Product,Approved,4425.18,2026-07-13
1287,RET001287,12283,2025-08-20,Wrong Product Delivered,Rejected,0.0,2026-07-13
1288,RET001288,32891,2025-11-02,Wrong Product Delivered,Rejected,0.0,2026-07-13
1289,RET001289,39950,2026-06-07,Damaged Product,Approved,10459.14,2026-07-13
1290,RET001290,29360,2025-10-28,Defective Product,Approved,1143.28,2026-07-13
1291,RET001291,21528,2025-09-21,Damaged Product,Pending,293792.47,2026-07-13
1292,RET001292,40360,2026-05-15,Damaged Product,Rejected,0.0,2026-07-13
1293,RET001293,40829,2025-10-20,Customer Changed Mind,Pending,407246.57,2026-07-13
1294,RET001294,41590,2025-11-26,Defective Product,Rejected,0.0,2026-07-13
1295,RET001295,30134,2025-11-26,Wrong Product Delivered,Rejected,0.0,2026-07-13
1296,RET001296,27168,2026-06-27,Defective Product,Rejected,0.0,2026-07-13
1297,RET001297,23297,2026-03-03,Late Delivery,Pending,17099.63,2026-07-13
1298,RET001298,35727,2025-09-06,Customer Changed Mind,Approved,15938.29,2026-07-13
1299,RET001299,27908,2026-05-25,Customer Changed Mind,Rejected,0.0,2026-07-13
1300,RET001300,25163,2025-12-12,Wrong Product Delivered,Approved,56588.26,2026-07-13
1301,RET001301,40781,2026-07-07,Defective Product,Approved,200154.53,2026-07-13
1302,RET001302,16738,2026-03-23,Late Delivery,Pending,42981.89,2026-07-13
1303,RET001303,7951,2026-02-02,Damaged Product,Pending,218650.24,2026-07-13
1304,RET001304,48142,2026-04-24,Defective Product,Approved,12426.49,2026-07-13
1305,RET001305,45630,2026-07-07,Damaged Product,Approved,89059.42,2026-07-13
1306,RET001306,7077,2025-11-15,Wrong Product Delivered,Pending,13933.5,2026-07-13
1307,RET001307,41423,2025-10-07,Defective Product,Approved,11662.16,2026-07-13
1308,RET001308,32698,2026-04-13,Wrong Product Delivered,Rejected,0.0,2026-07-13
1309,RET001309,45788,2025-08-26,Damaged Product,Approved,4682.42,2026-07-13
1310,RET001310,42656,2026-05-10,Damaged Product,Approved,79501.98,2026-07-13
1311,RET001311,6707,2026-03-05,Defective Product,Rejected,0.0,2026-07-13
1312,RET001312,3961,2025-08-21,Defective Product,Rejected,0.0,2026-07-13
1313,RET001313,21081,2026-07-06,Wrong Product Delivered,Rejected,0.0,2026-07-13
1314,RET001314,45609,2025-12-25,Defective Product,Rejected,0.0,2026-07-13
1315,RET001315,17284,2025-11-25,Defective Product,Approved,23011.51,2026-07-13
1316,RET001316,18512,2025-10-15,Late Delivery,Pending,15297.37,2026-07-13
1317,RET001317,18427,2025-12-18,Damaged Product,Rejected,0.0,2026-07-13
1318,RET001318,48416,2025-08-27,Late Delivery,Approved,91077.76,2026-07-13
1319,RET001319,39750,2025-07-21,Customer Changed Mind,Approved,56057.46,2026-07-13
1320,RET001320,39602,2026-03-07,Damaged Product,Pending,37575.28,2026-07-13
1321,RET001321,24775,2025-11-09,Customer Changed Mind,Pending,352287.45,2026-07-13
1322,RET001322,40445,2026-04-20,Late Delivery,Rejected,0.0,2026-07-13
1323,RET001323,36898,2026-01-04,Late Delivery,Rejected,0.0,2026-07-13
1324,RET001324,19440,2025-07-17,Damaged Product,Pending,16747.72,2026-07-13
1325,RET001325,28844,2025-09-05,Wrong Product Delivered,Rejected,0.0,2026-07-13
1326,RET001326,43132,2025-10-02,Late Delivery,Approved,358733.53,2026-07-13
1327,RET001327,9763,2025-10-12,Damaged Product,Approved,7149.94,2026-07-13
1328,RET001328,42925,2025-12-16,Customer Changed Mind,Approved,236987.2,2026-07-13
1329,RET001329,18402,2026-05-29,Defective Product,Rejected,0.0,2026-07-13
1330,RET001330,49618,2025-09-16,Wrong Product Delivered,Approved,276568.42,2026-07-13
1331,RET001331,4117,2025-07-25,Customer Changed Mind,Approved,99235.22,2026-07-13
1332,RET001332,48989,2026-05-12,Customer Changed Mind,Rejected,0.0,2026-07-13
1333,RET001333,3733,2025-09-08,Damaged Product,Approved,16657.82,2026-07-13
1334,RET001334,38382,2026-04-05,Defective Product,Pending,19766.3,2026-07-13
1335,RET001335,46645,2025-10-24,Wrong Product Delivered,Approved,71879.03,2026-07-13
1336,RET001336,41180,2026-03-17,Late Delivery,Rejected,0.0,2026-07-13
1337,RET001337,5018,2026-05-24,Customer Changed Mind,Rejected,0.0,2026-07-13
1338,RET001338,31654,2025-10-08,Damaged Product,Pending,16776.59,2026-07-13
1339,RET001339,31224,2026-03-12,Wrong Product Delivered,Approved,15170.57,2026-07-13
1340,RET001340,6565,2025-08-26,Late Delivery,Rejected,0.0,2026-07-13
1341,RET001341,25262,2026-04-22,Late Delivery,Rejected,0.0,2026-07-13
1342,RET001342,48670,2026-01-08,Defective Product,Rejected,0.0,2026-07-13
1343,RET001343,24608,2025-08-21,Damaged Product,Pending,332354.15,2026-07-13
1344,RET001344,35823,2026-05-30,Defective Product,Pending,69202.78,2026-07-13
1345,RET001345,21458,2025-12-29,Late Delivery,Pending,8174.04,2026-07-13
1346,RET001346,40130,2025-07-14,Customer Changed Mind,Pending,606102.51,2026-07-13
1347,RET001347,43693,2025-10-08,Wrong Product Delivered,Pending,107248.3,2026-07-13
1348,RET001348,1270,2025-11-15,Damaged Product,Approved,4129.08,2026-07-13
